bootstrap,model,n_rows,mae,rmse,r2
1193,count_additive,239,0.37444929201759536,0.44838072869249784,0.7574875579479446
1193,count_plus_PB_count,239,0.36552952550060275,0.4274436732808314,0.7796069299021644
1193,count_plus_PE_count,239,0.2542037230603628,0.3058042734159458,0.8871952861427633
1193,count_plus_BE_count,239,0.3754763915189602,0.4474384741429301,0.758505747787337
1193,count_plus_all_pairs,239,0.23117500291881513,0.276916078350049,0.9075011159707378
1194,additive_head,239,0.40724477951668103,0.48765940767283594,0.7473516368340573
1194,count_additive,239,0.4147695244377638,0.4949930678359835,0.7396956000913695
1194,count_plus_PB_count,239,0.40584246121654377,0.47389547655027375,0.7614121070297449
1194,count_plus_PE_count,239,0.27942526826047714,0.33566346597403107,0.880300751274755
1194,count_plus_BE_count,239,0.4151257592978796,0.49330850172858365,0.7414643271466157
1194,count_plus_all_pairs,239,0.2547318263806847,0.30558200291390364,0.900793798444121
1195,additive_head,239,0.3767077986931663,0.4538907147693621,0.7739439291817618
1195,count_additive,239,0.3823303103583926,0.4597209006857442,0.7680992914941107
1195,count_plus_PB_count,239,0.37305811206025336,0.43788798805334217,0.7896029522126191
1195,count_plus_PE_count,239,0.25561048286937316,0.3086657030172718,0.8954581142085013
1195,count_plus_BE_count,239,0.3814192902573828,0.45740536751837657,0.7704294942763794
1195,count_plus_all_pairs,239,0.22986053654759972,0.27656352184963834,0.9160726768195357
1196,additive_head,239,0.36163658633923734,0.43508263406585396,0.7688613784644852
1196,count_additive,239,0.36695857625302913,0.44097444889305476,0.7625589124151382
1196,count_plus_PB_count,239,0.3581837221496541,0.4202782422793989,0.7843234960780915
1196,count_plus_PE_count,239,0.24536895964782252,0.29630978523132734,0.8927935270849497
1196,count_plus_BE_count,239,0.36665471678206546,0.4397769886455541,0.763846697782869
1196,count_plus_all_pairs,239,0.22185841526709074,0.2668462047421468,0.9130537048076113
1197,additive_head,239,0.37230812684530473,0.44279200118416423,0.7558707741559599
1197,count_additive,239,0.37783737773242937,0.44988149436213337,0.7479907405571505
1197,count_plus_PB_count,239,0.37238199117985316,0.4329853304799469,0.766564659719396
1197,count_plus_PE_count,239,0.2526451000962148,0.3046713973717813,0.8844197554770872
1197,count_plus_BE_count,239,0.379215294346382,0.44813116148236615,0.7499478871149878
1197,count_plus_all_pairs,239,0.23388027097569042,0.2798863173709537,0.9024598148098932
1198,additive_head,239,0.3894922235270615,0.4670731499964589,0.7565626119813432
1198,count_additive,239,0.39626327959964186,0.47379551591079594,0.7495048236606372
1198,count_plus_PB_count,239,0.38771245046915814,0.45258330197361074,0.7714324736161168
1198,count_plus_PE_count,239,0.2676287109538262,0.32210552302818907,0.8842252589965196
1198,count_plus_BE_count,239,0.39734487240351984,0.47295042645542096,0.7503976224861031
1198,count_plus_all_pairs,239,0.2444756041481104,0.2927885635300078,0.9043410316420305
1199,additive_head,239,0.38141257706324994,0.4604542087260872,0.7611101424964387
1199,count_additive,239,0.38746439916168335,0.466462545320706,0.7548350547360666
1199,count_plus_PB_count,239,0.377815188462064,0.44323939851391075,0.7786387843141371
1199,count_plus_PE_count,239,0.26364310878035846,0.3173747600515268,0.8865068660528485
1199,count_plus_BE_count,239,0.3874484503949086,0.46478679628269737,0.7565933822624304
1199,count_plus_all_pairs,239,0.23752382144851752,0.2846471856343765,0.9087067630577761
1200,additive_head,239,0.376723929752414,0.451404413903599,0.7511484119697013
1200,count_additive,239,0.38258593732128876,0.45758812191895676,0.744283766612518
1200,count_plus_PB_count,239,0.37483350210571637,0.4375820355714514,0.7661551648463977
1200,count_plus_PE_count,239,0.2581011697238153,0.3106488777256148,0.8821448969991037
1200,count_plus_BE_count,239,0.3833997259744147,0.45577655570840964,0.7463044917199679
1200,count_plus_all_pairs,239,0.23550825355581198,0.28185530049404833,0.9029800097379609
1201,additive_head,239,0.3545217332706044,0.4269434409802609,0.7649896185919881
1201,count_additive,239,0.35928887421110467,0.4324305435495568,0.7589100657705464
1201,count_plus_PB_count,239,0.3505011160864412,0.41123965370471727,0.7819599239250227
1201,count_plus_PE_count,239,0.24285600089756967,0.2932599213710362,0.8891203662006891
1201,count_plus_BE_count,239,0.35857881008315245,0.43024653848225947,0.7613391817879113
1201,count_plus_all_pairs,239,0.21865041067412805,0.26252866728323543,0.9111413270316212
1202,additive_head,239,0.3803536029550774,0.45673944133918903,0.7572629836021973
1202,count_additive,239,0.3868626777848821,0.46342479529670955,0.750105032411237
1202,count_plus_PB_count,239,0.377844733055432,0.4419733673578993,0.7727043222689076
1202,count_plus_PE_count,239,0.26235914459386583,0.31583682448682615,0.8839287916136551
1202,count_plus_BE_count,239,0.3869100960509037,0.46145580575983913,0.7522240182559672
1202,count_plus_all_pairs,239,0.2376946939287543,0.2851582779062812,0.9053826144737801
1203,additive_head,239,0.36706001848686914,0.44023856089457825,0.7650532950056731
1203,count_additive,239,0.3724256540424496,0.44623518477725055,0.7586091413648028
1203,count_plus_PB_count,239,0.3656031968549112,0.4276146953254509,0.7783343280356257
1203,count_plus_PE_count,239,0.2451596503531045,0.2956579096038183,0.894032618627937
1203,count_plus_BE_count,239,0.37310025411165876,0.44510753272028386,0.7598276062992406
1203,count_plus_all_pairs,239,0.22393923722387457,0.2685649494876888,0.9125636816635321
1204,additive_head,239,0.3699283290633155,0.4467797924517471,0.7671146050264046
1204,count_additive,239,0.3757393233911882,0.4523830082541515,0.7612365873217021
1204,count_plus_PB_count,239,0.3667921887887382,0.430880317737738,0.7833949778330409
1204,count_plus_PE_count,239,0.25273287234830255,0.3050563156939481,0.8914286467937075
1204,count_plus_BE_count,239,0.37539172959289213,0.4504748760374372,0.7632465272065707
1204,count_plus_all_pairs,239,0.22789897261672773,0.27388389189336165,0.9124838527412448
1205,additive_head,239,0.380858998160602,0.458429648606422,0.7612532125027656
1205,count_additive,239,0.38836020727574794,0.4652536267607622,0.754092555861712
1205,count_plus_PB_count,239,0.37914466986453915,0.4436034554475793,0.7764462381699866
1205,count_plus_PE_count,239,0.2629329209976647,0.31669143030720903,0.8860630041197839
1205,count_plus_BE_count,239,0.3883787455840838,0.46344127753189424,0.7560046404077247
1205,count_plus_all_pairs,239,0.23897220399629288,0.2857721189902104,0.9072248101623668
1206,additive_head,239,0.3837969424173498,0.4608011025186516,0.7583508079077872
1206,count_additive,239,0.3906600763689678,0.4671906189800353,0.7516028801606757
1206,count_plus_PB_count,239,0.3822816764355898,0.4460375534647763,0.7735870941976883
1206,count_plus_PE_count,239,0.2616580785621224,0.3144381601013336,0.8874802337614631
1206,count_plus_BE_count,239,0.39211521092020435,0.46681406760369926,0.7520031304211388
1206,count_plus_all_pairs,239,0.23890366318703823,0.28532607697772694,0.9073508884854404
1207,additive_head,239,0.3761450713349859,0.45243363125749886,0.7651599387101731
1207,count_additive,239,0.3823912110856768,0.4582614193913086,0.7590710343085092
1207,count_plus_PB_count,239,0.37371728531012355,0.43732316467896337,0.7805844571048033
1207,count_plus_PE_count,239,0.2584810982504968,0.31064684927968206,0.8892875833654057
1207,count_plus_BE_count,239,0.3825100229574793,0.4564666581456295,0.7609545147620098
1207,count_plus_all_pairs,239,0.23475409708217945,0.2806821052715789,0.9096159339043336
1208,additive_head,239,0.35575286782378107,0.42981962581297867,0.7677442472113578
1208,count_additive,239,0.3611190884778157,0.4348782121493374,0.7622451988873484
1208,count_plus_PB_count,239,0.3525877551651335,0.4135517141119512,0.7849924814444834
1208,count_plus_PE_count,239,0.24272189268643518,0.29251579793763344,0.8924296334429949
1208,count_plus_BE_count,239,0.36165273042741386,0.43389779853005406,0.7633160057659638
1208,count_plus_all_pairs,239,0.21894853696482877,0.26252929407945697,0.9133537965754935
1209,additive_head,239,0.36195080732980667,0.4347819479162237,0.7788282180112523
1209,count_additive,239,0.36731276332072005,0.44085282939497994,0.7726086321813712
1209,count_plus_PB_count,239,0.3587410472990621,0.42031584738075983,0.7933010651413649
1209,count_plus_PE_count,239,0.24695133692026255,0.2979803390583807,0.8961128267992466
1209,count_plus_BE_count,239,0.3668651550150227,0.43888906105611436,0.7746299389724562
1209,count_plus_all_pairs,239,0.2233406682551039,0.26824295848850044,0.9158133225344826
1210,additive_head,239,0.385479528675043,0.46141932638726013,0.7598325041234446
1210,count_additive,239,0.3913516301643766,0.4679858775154364,0.7529481199401326
1210,count_plus_PB_count,239,0.38317274741081814,0.4479786577914417,0.7736203851821701
1210,count_plus_PE_count,239,0.261451165237542,0.31492803173902045,0.8881218423524698
1210,count_plus_BE_count,239,0.390615201561335,0.46536660889695924,0.7557058286872509
1210,count_plus_all_pairs,239,0.23761311767655588,0.28506081137462136,0.9083362327609842
1211,additive_head,239,0.37849318850689656,0.4536247613679226,0.7580801655649025
1211,count_additive,239,0.3848306151417774,0.46015678300385815,0.7510628991023098
1211,count_plus_PB_count,239,0.3767501629773879,0.4401552540145442,0.7722335506326713
1211,count_plus_PE_count,239,0.2598385760869988,0.3125023175856247,0.885188747140765
1211,count_plus_BE_count,239,0.3851960213201027,0.45799474947406105,0.7533966514048631
1211,count_plus_all_pairs,239,0.23703809874993156,0.28337372816930484,0.9055945342863327
1212,additive_head,239,0.37410810707190933,0.4499297247619793,0.7604366148580833
1212,count_additive,239,0.37996538900000953,0.4559372157637645,0.7539965742061623
1212,count_plus_PB_count,239,0.37115271605587313,0.43513141375100667,0.7759360721560639
1212,count_plus_PE_count,239,0.25491835634100946,0.3074776131491179,0.8881185537695223
1212,count_plus_BE_count,239,0.3792106039230508,0.45354062278740676,0.7565759669428165
1212,count_plus_all_pairs,239,0.2302407560102012,0.2766821037285618,0.9094072991200703
1213,additive_head,239,0.39679316161446565,0.47385657862201197,0.751079348751222
1213,count_additive,239,0.403553934544942,0.48092350353106883,0.7435993603059123
1213,count_plus_PB_count,239,0.3953086359803432,0.4604585561524471,0.7649565276014949
1213,count_plus_PE_count,239,0.27135404422990217,0.32584301190213893,0.8822979782498553
1213,count_plus_BE_count,239,0.40354496955369334,0.47865919228199877,0.7460080764955235
1213,count_plus_all_pairs,239,0.24773225474536598,0.29601316168453007,0.9028620032272303
1214,additive_head,239,0.3864174400699667,0.46065357836113374,0.7536741074825528
1214,count_additive,239,0.39289572608138335,0.4675209905726448,0.7462749214227469
1214,count_plus_PB_count,239,0.38463313800084403,0.44716103373414967,0.7678925556401042
1214,count_plus_PE_count,239,0.2641735470776373,0.31758339618842785,0.8829216093087693
1214,count_plus_BE_count,239,0.3941998066235075,0.4669622906057355,0.7468809754595035
1214,count_plus_all_pairs,239,0.2419393666024908,0.28972954964457653,0.9025578743017177
1215,additive_head,239,0.3830470244311515,0.45936288431356365,0.7594926767299536
1215,count_additive,239,0.390275051002251,0.4661440181442434,0.7523395078515192
1215,count_plus_PB_count,239,0.38142951599990743,0.44570835541337256,0.7735782973282038
1215,count_plus_PE_count,239,0.2603911432658677,0.3132554405308816,0.8881557283692292
1215,count_plus_BE_count,239,0.39007042526828556,0.46463212447423524,0.7539434289212927
1215,count_plus_all_pairs,239,0.23686661836597223,0.2840062991132312,0.9080667854730073
1216,additive_head,239,0.38258783210114283,0.4586713427367683,0.7650256695686702
1216,count_additive,239,0.38851672826165284,0.46505381967401693,0.7584407687893961
1216,count_plus_PB_count,239,0.3796518393672257,0.4434560380338365,0.7803565016084422
1216,count_plus_PE_count,239,0.2624803154679254,0.31565497215680066,0.8887135018830293
1216,count_plus_BE_count,239,0.38897785655808736,0.4637243824426014,0.7598198729180695
1216,count_plus_all_pairs,239,0.23871158673367385,0.28534548981409275,0.9090591033002252
1217,additive_head,239,0.3735351787016521,0.4501696418796677,0.7685575608986175
1217,count_additive,239,0.37938816533294445,0.456227658147083,0.762286520078661
1217,count_plus_PB_count,239,0.37063027229033146,0.43502397501942214,0.7838690441243731
1217,count_plus_PE_count,239,0.2549819673689583,0.3077428877867285,0.8918400098814224
1217,count_plus_BE_count,239,0.3789140812753322,0.4541508255464824,0.7644458254576356
1217,count_plus_all_pairs,239,0.23026980511397485,0.2768154976353345,0.9124872380534101
1218,additive_head,239,0.3759940396481824,0.4530491907607499,0.7587667938735693
1218,count_additive,239,0.3819652458657446,0.4592219266699854,0.7521484703503959
1218,count_plus_PB_count,239,0.3731488812316294,0.43795361680050343,0.7745747264064289
1218,count_plus_PE_count,239,0.25648909676493,0.3094496549391742,0.8874549557128625
1218,count_plus_BE_count,239,0.38188190315504583,0.45742873947159773,0.7540803312788105
1218,count_plus_all_pairs,239,0.23208086783446022,0.2787527102200065,0.9086760751395753
1219,additive_head,239,0.37475685865853475,0.4495428492323501,0.7588949087340872
1219,count_additive,239,0.38048262824772466,0.4556361386379969,0.7523145364677326
1219,count_plus_PB_count,239,0.37272461484421143,0.4350893179470885,0.7741495109593752
1219,count_plus_PE_count,239,0.25488341244165424,0.30680698780529053,0.8876961390886748
1219,count_plus_BE_count,239,0.38145460527355274,0.4547795433876223,0.7532449576420616
1219,count_plus_all_pairs,239,0.23249157127862524,0.2780150903068721,0.9077851354785251
1220,additive_head,239,0.37754329308599965,0.45410616094652834,0.7621040915006491
1220,count_additive,239,0.38253080644358645,0.4602313038911679,0.7556431630990211
1220,count_plus_PB_count,239,0.3734114071634456,0.4380444575411131,0.7786351996637504
1220,count_plus_PE_count,239,0.25834038133839854,0.3119632027179661,0.8877260698974796
1220,count_plus_BE_count,239,0.3818459442692147,0.4581261669678325,0.7578734682973387
1220,count_plus_all_pairs,239,0.23337192249915484,0.2800396262135006,0.9095286307595332
1221,additive_head,239,0.3814366152934753,0.45856904689327055,0.7567183115363483
1221,count_additive,239,0.3883458869208616,0.4648395799853457,0.7500194910555046
1221,count_plus_PB_count,239,0.3796035454119421,0.44335133188566067,0.7725971084459398
1221,count_plus_PE_count,239,0.26073669970760094,0.31348927625280293,0.8863039632641644
1221,count_plus_BE_count,239,0.38896492184481807,0.46371582010588774,0.7512266967922175
1221,count_plus_all_pairs,239,0.23666063169017484,0.28313006112296896,0.9072589703871486
1222,additive_head,239,0.38382564538829295,0.4561732461452098,0.7453152559941681
1222,count_additive,239,0.38974592631932226,0.4633243143504116,0.737267685113824
1222,count_plus_PB_count,239,0.3833392238444237,0.445372682084336,0.7572325485884348
1222,count_plus_PE_count,239,0.26122611871621193,0.3143432332376406,0.8790651304078259
1222,count_plus_BE_count,239,0.3909785734432575,0.4617278859697442,0.7390751047210109
1222,count_plus_all_pairs,239,0.24109522094131802,0.2883971735171479,0.898205266839061
1223,additive_head,239,0.37255810018866864,0.44764127052319697,0.7708473386242771
1223,count_additive,239,0.3792024686728419,0.4540640009049471,0.7642244269078804
1223,count_plus_PB_count,239,0.3710318838412261,0.433996694499042,0.7846040617005329
1223,count_plus_PE_count,239,0.25363239540191423,0.30566540360435657,0.8931542532228486
1223,count_plus_BE_count,239,0.3790614820570616,0.45236377008147544,0.7659868320619363
1223,count_plus_all_pairs,239,0.2305536124324289,0.27665995056398,0.9124699339718856
1224,additive_head,239,0.38197816251203204,0.45599018946820025,0.7432791493876476
1224,count_additive,239,0.38725874809947286,0.4628600989089844,0.735485409393912
1224,count_plus_PB_count,239,0.38004246820751586,0.44353828473885976,0.7571084701381889
1224,count_plus_PE_count,239,0.26120480824993364,0.31481469614261315,0.8776341755239275
1224,count_plus_BE_count,239,0.3879686950676148,0.46076816262353526,0.7378709994245608
1224,count_plus_all_pairs,239,0.23890739844244277,0.2865855652192392,0.8985951401709475
1225,additive_head,239,0.3880246124925709,0.46431681342754655,0.7647751287250305
1225,count_additive,239,0.39478392937873535,0.47128299924709127,0.7576639826461128
1225,count_plus_PB_count,239,0.3865975161883935,0.45059120379903106,0.7784764829769595
1225,count_plus_PE_count,239,0.26588487772052627,0.31954227353568404,0.8885933639522393
1225,count_plus_BE_count,239,0.3951717848366128,0.4696414697919001,0.7593492075240273
1225,count_plus_all_pairs,239,0.24234474324302177,0.290016487401665,0.9082301978391683
1226,additive_head,239,0.34774525035972115,0.4172969685182916,0.7772937258856655
1226,count_additive,239,0.35224577209583247,0.4223676783078288,0.7718484910257408
1226,count_plus_PB_count,239,0.3445970252740989,0.40265433429821124,0.7926487062911723
1226,count_plus_PE_count,239,0.2380600571244279,0.28690590546845607,0.8947260380450928
1226,count_plus_BE_count,239,0.3527826326300711,0.4207571398761376,0.7735851116672235
1226,count_plus_all_pairs,239,0.2163034216120799,0.25879978665870107,0.9143416270907394
1227,additive_head,239,0.35909447926556676,0.4303706853831891,0.7746316896615201
1227,count_additive,239,0.36477064511209856,0.43624174922884057,0.7684408550136308
1227,count_plus_PB_count,239,0.3580099228591033,0.4180571831973768,0.7873434004198907
1227,count_plus_PE_count,239,0.24256488738024393,0.29220346289068627,0.896108934123415
1227,count_plus_BE_count,239,0.36470100906172565,0.43416846151087707,0.7706366461978824
1227,count_plus_all_pairs,239,0.22105658280728305,0.26506462761001465,0.9145108425834199
1228,additive_head,239,0.37530068231771047,0.4497813469691007,0.7698271705581751
1228,count_additive,239,0.3815924593648479,0.45631486591498777,0.7630916270620627
1228,count_plus_PB_count,239,0.37302961625772896,0.4365769477099799,0.7831433345751057
1228,count_plus_PE_count,239,0.2546151365728695,0.306529635371946,0.8930954690948623
1228,count_plus_BE_count,239,0.3812066860680625,0.4544871803743585,0.7649856125571312
1228,count_plus_all_pairs,239,0.23108966700594089,0.27774000901360857,0.9122336443251089
1229,additive_head,239,0.38012463556014314,0.4557811229022001,0.755743975772203
1229,count_additive,239,0.38624587101263835,0.46271969161554655,0.7482505216110149
1229,count_plus_PB_count,239,0.3773525188333065,0.44168130066853667,0.7706225914828273
1229,count_plus_PE_count,239,0.26064080515440835,0.3137528902541154,0.8842534417417952
1229,count_plus_BE_count,239,0.3865367077347598,0.4612367877423843,0.7498615275096552
1229,count_plus_all_pairs,239,0.23669975689434528,0.283978361312845,0.9051793095715174
1230,additive_head,239,0.39111916530208674,0.46757446500398814,0.7535583861913818
1230,count_additive,239,0.3977480341723362,0.4746563373460415,0.7460366540365891
1230,count_plus_PB_count,239,0.38939726851494766,0.45435425765453963,0.7672971635362202
1230,count_plus_PE_count,239,0.2677872121001769,0.32196951324039497,0.8831464327437522
1230,count_plus_BE_count,239,0.39828054451503353,0.47311115809834925,0.7476874490553256
1230,count_plus_all_pairs,239,0.24518304387021697,0.29311681433079145,0.9031512684962666
1231,additive_head,239,0.39187174707893935,0.46839846753357833,0.7511368724305048
1231,count_additive,239,0.3982597661487874,0.4753413105070353,0.7437046409528443
1231,count_plus_PB_count,239,0.39064119481419707,0.4556308610716874,0.7645189908153148
1231,count_plus_PE_count,239,0.26729300814748985,0.3221341439332281,0.8822927691988085
1231,count_plus_BE_count,239,0.39924544809983864,0.47396848045791873,0.7451829129852293
1231,count_plus_all_pairs,239,0.2449682974945345,0.2941286348767402,0.9018694487928943
1232,additive_head,239,0.38308265956964377,0.45925559570961744,0.7567415259850957
1232,count_additive,239,0.3898426603857553,0.4657598627476615,0.7498023736975222
1232,count_plus_PB_count,239,0.38164615000512897,0.44566476874556704,0.7709260677302949
1232,count_plus_PE_count,239,0.2615394457385308,0.3139873069738631,0.8862940348813869
1232,count_plus_BE_count,239,0.3900832716137747,0.46427054227606157,0.7513998865872926
1232,count_plus_all_pairs,239,0.2382536931737935,0.28534638425528336,0.9060917359454349
1233,additive_head,239,0.383959054403694,0.46131810055389055,0.7647231194652274
1233,count_additive,239,0.3902522023819395,0.4673417819442142,0.7585387284515615
1233,count_plus_PB_count,239,0.38181255072057985,0.4461854044216144,0.7799056053308953
1233,count_plus_PE_count,239,0.2619288389168998,0.3143540545992821,0.8907512703513455
1233,count_plus_BE_count,239,0.3912298815507177,0.46660954073284966,0.7592947891659498
1233,count_plus_all_pairs,239,0.2382070009936644,0.2849153958564768,0.9102550338010517
1234,additive_head,239,0.3731101159528024,0.4475684977550774,0.7603769704208546
1234,count_additive,239,0.378734979171592,0.4536408672044041,0.7538307079324523
1234,count_plus_PB_count,239,0.3702178140614971,0.43298459321682736,0.7757386566984401
1234,count_plus_PE_count,239,0.25442194557263587,0.3062893791615482,0.8877791877405098
1234,count_plus_BE_count,239,0.3790540882702363,0.45231962657700026,0.7552625684439379
1234,count_plus_all_pairs,239,0.23106541277521664,0.2769650801272508,0.908238698302597
1235,additive_head,239,0.38565148601119753,0.46355486532347134,0.7644885784789304
1235,count_additive,239,0.39192126676590694,0.47016211161894095,0.7577270413387547
1235,count_plus_PB_count,239,0.3828380471081617,0.4486769387737006,0.7793635898458195
1235,count_plus_PE_count,239,0.26129402166914756,0.31512154964900163,0.8911656736363648
1235,count_plus_BE_count,239,0.39123247889589885,0.4681478529005403,0.7597984761335635
1235,count_plus_all_pairs,239,0.23638368045051017,0.28374046508971734,0.9117626942055138
1236,additive_head,239,0.3899446819681301,0.4671592042496402,0.7455322244715519
1236,count_additive,239,0.3967601444667614,0.47409831569323657,0.7379164286055635
1236,count_plus_PB_count,239,0.388963482788812,0.45386877158900163,0.7598052129298698
1236,count_plus_PE_count,239,0.26546341699309883,0.31930149351972636,0.8811210738884926
1236,count_plus_BE_count,239,0.3974882747340741,0.4725648514837766,0.739609097827425
1236,count_plus_all_pairs,239,0.24259968745434268,0.29019698748609174,0.9018051360245242
1237,additive_head,239,0.3791470385340248,0.4543781621572002,0.7590503494913998
1237,count_additive,239,0.38603980769187224,0.461192176810242,0.7517694308634213
1237,count_plus_PB_count,239,0.37814184162760917,0.4413778475557743,0.7726408356387628
1237,count_plus_PE_count,239,0.2578033291295376,0.3102105317945757,0.8876936077902076
1237,count_plus_BE_count,239,0.38592833292568823,0.4596714751956279,0.7534037269379179
1237,count_plus_all_pairs,239,0.2347693955185678,0.2817160523371525,0.9073779076494266
1238,additive_head,239,0.3751569941904472,0.4485090059494409,0.7593462453094548
1238,count_additive,239,0.3813517887411912,0.4551116856678973,0.7522085713805398
1238,count_plus_PB_count,239,0.3735355564858205,0.43565721652775086,0.7729402628698803
1238,count_plus_PE_count,239,0.2550404643820482,0.30684491892832083,0.8873611576660845
1238,count_plus_BE_count,239,0.3819491122565686,0.45381258433642563,0.7536211773393744
1238,count_plus_all_pairs,239,0.2331402978868611,0.2791648307520487,0.9067665584535622
1239,additive_head,239,0.4035788976914832,0.48159575147201145,0.7474540380692634
1239,count_additive,239,0.4102689242083972,0.4894635116343705,0.7391350216253992
1239,count_plus_PB_count,239,0.40274886092250545,0.4697314213584098,0.7597439355029786
1239,count_plus_PE_count,239,0.2739867350001827,0.3303321465625193,0.8811834839691324
1239,count_plus_BE_count,239,0.4100986628479099,0.48700809800745054,0.7417457363427362
1239,count_plus_all_pairs,239,0.2509427172656021,0.30110687396410085,0.9012774249160038
1240,additive_head,239,0.3877721393381159,0.4618041258387639,0.7418020425030956
1240,count_additive,239,0.3938494704954447,0.4687927573768739,0.7339281238720079
1240,count_plus_PB_count,239,0.3873420952141108,0.4500920627888467,0.7547325624118061
1240,count_plus_PE_count,239,0.2640370109472484,0.31752874004505993,0.8779315962978502
1240,count_plus_BE_count,239,0.39526512716668544,0.4673870763712308,0.735521371363166
1240,count_plus_all_pairs,239,0.24326116908586376,0.2908071971207421,0.8976123709715704
1241,additive_head,239,0.37593512171566934,0.4513006678233947,0.7689694218508825
1241,count_additive,239,0.38168142773862895,0.45762674527338165,0.7624471151175554
1241,count_plus_PB_count,239,0.3729475965886858,0.4364189278234727,0.7839547767181659
1241,count_plus_PE_count,239,0.2567784033761077,0.30946713413534044,0.8913657979338856
1241,count_plus_BE_count,239,0.3814805862547515,0.4557287096851462,0.7644135596043806
1241,count_plus_all_pairs,239,0.23255241635169205,0.2788842194247823,0.9117762743987972
1242,additive_head,239,0.38606995482901885,0.46422764446473724,0.7507415505052174
1242,count_additive,239,0.39238306439959586,0.4709151139719275,0.7435083980095454
1242,count_plus_PB_count,239,0.38376364336484065,0.4494006245413569,0.7664094685584081
1242,count_plus_PE_count,239,0.2644813021413548,0.3188923278638129,0.8823813925954977
1242,count_plus_BE_count,239,0.3922911874460739,0.46883770754588716,0.7457663931372739
1242,count_plus_all_pairs,239,0.24001924067212063,0.2878041526582436,0.9041963614813329
1243,additive_head,239,0.377910752054318,0.455035731447294,0.7567870161479373
1243,count_additive,239,0.38391476618066894,0.4613973411587002,0.7499390196501807
1243,count_plus_PB_count,239,0.3752951520045819,0.440074980630744,0.7725169138550391
1243,count_plus_PE_count,239,0.2593386758458532,0.3129540660219922,0.8849578601329473
1243,count_plus_BE_count,239,0.383384674478125,0.45890955321270754,0.7526283353618248
1243,count_plus_all_pairs,239,0.23450201243535293,0.28155631379286084,0.9068835745910191
1244,additive_head,239,0.3717628090530577,0.4477607239672939,0.7587767550544677
1244,count_additive,239,0.37837324732827005,0.45380053189624436,0.752225182862505
1244,count_plus_PB_count,239,0.3697685211211204,0.4321788991943638,0.7752735035537236
1244,count_plus_PE_count,239,0.25433617955069265,0.306387326819147,0.887054545311174
1244,count_plus_BE_count,239,0.37853295073065185,0.45247653352093187,0.7536688783699514
1244,count_plus_all_pairs,239,0.23056091812271956,0.27584270374561104,0.9084517250737539
1245,additive_head,239,0.3800321008219816,0.45619438438375515,0.76508851156241
1245,count_additive,239,0.3862640746918519,0.4625560157692873,0.7584911478251787
1245,count_plus_PB_count,239,0.3774084624657826,0.44122363257064956,0.7802535243817346
1245,count_plus_PE_count,239,0.25903039339817213,0.31216270756097814,0.890006651175052
1245,count_plus_BE_count,239,0.38646778827574585,0.460954437128171,0.7601606787600979
1245,count_plus_all_pairs,239,0.2349131080597158,0.28154206916457764,0.910527209397268
1246,additive_head,239,0.3771967560692166,0.4529141713472697,0.7564830496070856
1246,count_additive,239,0.3836828466169438,0.45987419597539203,0.7489411933600116
1246,count_plus_PB_count,239,0.3753261309359797,0.43949890480967746,0.7706952920708445
1246,count_plus_PE_count,239,0.257920984520194,0.3111222665006719,0.8850895395233671
1246,count_plus_BE_count,239,0.3838392474939464,0.4580501932706331,0.7509287969124623
1246,count_plus_all_pairs,239,0.23471869185081096,0.28162541162034005,0.9058455054979444
1247,additive_head,239,0.3692321687808443,0.4437923580588621,0.7628143591923228
1247,count_additive,239,0.37517616583199026,0.45004844529173316,0.756080070564742
1247,count_plus_PB_count,239,0.3663624144639392,0.4295990230642731,0.7777430632669683
1247,count_plus_PE_count,239,0.25013969679459175,0.30218353375398893,0.8900309824009589
1247,count_plus_BE_count,239,0.3749193384220292,0.4484578721077318,0.7578011604229267
1247,count_plus_all_pairs,239,0.2264339651137669,0.27265138393933885,0.9104750335148739
1248,additive_head,239,0.3607731507706927,0.4333139057628152,0.7559080784907797
1248,count_additive,239,0.36682234672323,0.4394911885433118,0.7488989679651481
1248,count_plus_PB_count,239,0.3586267916903751,0.41947509190419946,0.7712503127500495
1248,count_plus_PE_count,239,0.2471062698115251,0.2974044647001031,0.8850144885870266
1248,count_plus_BE_count,239,0.36684210567125175,0.43776925704035896,0.7508627467904645
1248,count_plus_all_pairs,239,0.22426156132478323,0.26868345586349823,0.9061509232582707
1249,additive_head,239,0.37286630446933544,0.4496133236085152,0.7604067987894996
1249,count_additive,239,0.3787598383128715,0.45589056750706114,0.7536699706328062
1249,count_plus_PB_count,239,0.36965081473657335,0.4337718127605199,0.7769928435123791
1249,count_plus_PE_count,239,0.25583088696689743,0.3086705922072352,0.887075895381449
1249,count_plus_BE_count,239,0.3785429954352128,0.4544318136613524,0.7552438570223957
1249,count_plus_all_pairs,239,0.2311516332183481,0.27747281263691276,0.9087491290505004
1250,additive_head,239,0.35437366688605126,0.42570838753159707,0.7651800261230365
1250,count_additive,239,0.3600641361043665,0.43154202934955427,0.7587002785655539
1250,count_plus_PB_count,239,0.35246007006631913,0.4123798266683248,0.7796538610190383
1250,count_plus_PE_count,239,0.24208796501361837,0.2921085246942683,0.8894397316610616
1250,count_plus_BE_count,239,0.3602934140428023,0.4299257182799467,0.7605044366608857
