fold_seed,model,n_rows,mae,rmse,r2
58,count_plus_BE_count,239,0.38359626167754385,0.456991383767409,0.7570000597829147
58,count_plus_all_pairs,239,0.2246573528877404,0.27343865091525293,0.913001863846877
59,additive_head,239,0.38638188673791407,0.4594194167562588,0.7544110426457672
59,count_additive,239,0.3948865713391318,0.4758632290297244,0.7365158849741094
59,count_plus_PB_count,239,0.38424344992367543,0.4494578279706749,0.7649457865713245
59,count_plus_PE_count,239,0.25374609209513077,0.3093168195820903,0.8886738435583978
59,count_plus_BE_count,239,0.3962656127221113,0.47360446042360854,0.7390112959229416
59,count_plus_all_pairs,239,0.22604600382089673,0.2770782834217496,0.9106704554248861
60,additive_head,239,0.3883075713816597,0.46356005524543603,0.7499642231623662
60,count_additive,239,0.3973169149789753,0.47794031823910904,0.734210708249357
60,count_plus_PB_count,239,0.38818245292224196,0.45293132578530854,0.7612986582851156
60,count_plus_PE_count,239,0.2631475821265731,0.31928540147053197,0.8813826364433635
60,count_plus_BE_count,239,0.39618809321277065,0.4750289483275855,0.7374389528043355
60,count_plus_all_pairs,239,0.23815874173378512,0.2861305113971555,0.9047382654051925
61,additive_head,239,0.378685897803534,0.448202043163994,0.766257434199932
61,count_additive,239,0.38376802814030025,0.45513102111355885,0.7589744858645444
61,count_plus_PB_count,239,0.3753071138778333,0.43480646786712324,0.7800205385475095
61,count_plus_PE_count,239,0.25567989780793093,0.30778319900704776,0.8897750370323588
61,count_plus_BE_count,239,0.382721320560883,0.4503544840093288,0.7640069976583943
61,count_plus_all_pairs,239,0.22417188289030687,0.27442468965307965,0.9123732899217103
62,additive_head,239,0.3796446264556229,0.4506600639900366,0.7636866313436501
62,count_additive,239,0.388060023612506,0.4630577783288237,0.7505057674971183
62,count_plus_PB_count,239,0.37472894467514883,0.4355419586303592,0.7792757027955762
62,count_plus_PE_count,239,0.26051435861041544,0.3164657020238727,0.8834684720880961
62,count_plus_BE_count,239,0.3847664071324365,0.461052974724446,0.7526614559792307
62,count_plus_all_pairs,239,0.23297935701080216,0.2815425450978202,0.9077687260191339
63,additive_head,239,0.3836382132053947,0.45516827997990555,0.7589350216022372
63,count_additive,239,0.3872601588414083,0.46137730165854796,0.7523133538266848
63,count_plus_PB_count,239,0.37662726488886644,0.4380571001292404,0.7767190913817396
63,count_plus_PE_count,239,0.2552976910745758,0.30631321314049326,0.8908254011142296
63,count_plus_BE_count,239,0.3863318951873077,0.4570645547351165,0.7569222379032392
63,count_plus_all_pairs,239,0.22470430876409933,0.27210256257767623,0.9138499752092591
64,additive_head,239,0.3803297791292775,0.45268171755926234,0.7615616800610259
64,count_additive,239,0.3847987248611855,0.4621167909925815,0.7515187398876384
64,count_plus_PB_count,239,0.3766819916448596,0.4419075082169476,0.7727766784619367
64,count_plus_PE_count,239,0.25118724370269324,0.3077720937084874,0.8897829910665175
64,count_plus_BE_count,239,0.38555581365879676,0.4589518763024122,0.7549106486361236
64,count_plus_all_pairs,239,0.2279970066496562,0.2767501596729134,0.9108819031728126
65,additive_head,239,0.37888428172729693,0.45103988124560096,0.7632881326722996
65,count_additive,239,0.3845531574402685,0.4608417106397281,0.7528880754008717
65,count_plus_PB_count,239,0.3788457266737556,0.4445569133659111,0.7700439289283113
65,count_plus_PE_count,239,0.25961915052893225,0.3164317027746557,0.8834935096931661
65,count_plus_BE_count,239,0.3764135208113906,0.4488542369818322,0.7655766859840137
65,count_plus_all_pairs,239,0.22786559823601357,0.2786565625904396,0.9096498882482421
66,additive_head,239,0.39717510901411834,0.46857285646033603,0.7445273591794836
66,count_additive,239,0.40804652665688074,0.4864467619085885,0.7246654088083448
66,count_plus_PB_count,239,0.40064647202226455,0.46751211392957515,0.7456827140453779
66,count_plus_PE_count,239,0.26445575905034313,0.31774058236102753,0.8825276876885676
66,count_plus_BE_count,239,0.4099644779381892,0.48241059502858835,0.7292154895025059
66,count_plus_all_pairs,239,0.23391283175757924,0.28654255288284614,0.9044637050398834
67,additive_head,239,0.3763621602660533,0.44646598344949046,0.7680646778992812
67,count_additive,239,0.37983747294959735,0.4548923048472441,0.759227255371114
67,count_plus_PB_count,239,0.3678334353282308,0.43041268523535003,0.7844439245119839
67,count_plus_PE_count,239,0.2513696483207657,0.3049458840098716,0.8917978987297032
67,count_plus_BE_count,239,0.37994847671612164,0.44914674405204896,0.765271050818058
67,count_plus_all_pairs,239,0.22213108294928458,0.26932230685721226,0.9156014870859165
68,additive_head,239,0.38088869172900003,0.4532502114183645,0.7609624253082252
68,count_additive,239,0.38613784950201696,0.46012412464708274,0.7536570422464147
68,count_plus_PB_count,239,0.3782134962961174,0.4411814082871618,0.7735227680372196
68,count_plus_PE_count,239,0.26011743573753604,0.3183332560671197,0.8820890425335379
68,count_plus_BE_count,239,0.38302198086540257,0.4570129178976476,0.7569771581885519
68,count_plus_all_pairs,239,0.2282533864807748,0.2788390290214215,0.909531525631473
69,additive_head,239,0.3869940148062919,0.4544812832008525,0.7596621631482875
69,count_additive,239,0.39117695951009224,0.4625203141815368,0.7510845997320625
69,count_plus_PB_count,239,0.3804189344841903,0.4417609002454511,0.7729274214281967
69,count_plus_PE_count,239,0.2635217419298696,0.31867683598228735,0.8818343804874964
69,count_plus_BE_count,239,0.38689643751595265,0.45371727801646816,0.760469523202923
69,count_plus_all_pairs,239,0.23382119548138558,0.2890493730304043,0.9027847927321772
70,additive_head,239,0.3912852383311803,0.4633002952292414,0.7502443642109596
70,count_additive,239,0.40420334888792164,0.479201885848736,0.7328057056118549
70,count_plus_PB_count,239,0.3995221290907249,0.4611071029420509,0.7526033768380007
70,count_plus_PE_count,239,0.2661774774753382,0.3240461248490066,0.8778189628001449
70,count_plus_BE_count,239,0.40388532422487866,0.48295552574693595,0.7286033879420966
70,count_plus_all_pairs,239,0.23272383014928882,0.2860421449077802,0.9047970962173841
71,additive_head,239,0.3838725844267307,0.454594253883075,0.7595426664610402
71,count_additive,239,0.3850219433413573,0.46171854662657297,0.7519468291690381
71,count_plus_PB_count,239,0.3751610509900078,0.4375005115935723,0.7772861254173289
71,count_plus_PE_count,239,0.25257227509168545,0.3087854189534725,0.889056027577594
71,count_plus_BE_count,239,0.38169700998057654,0.4530593196959952,0.7611637299489018
71,count_plus_all_pairs,239,0.21939354485846638,0.2689739310401676,0.9158196894682534
72,additive_head,239,0.38917876347656877,0.4596077998432777,0.7542095958214261
72,count_additive,239,0.3988349395794302,0.47629110635697736,0.7360418430343555
72,count_plus_PB_count,239,0.3891818473764469,0.4555124701580574,0.758570305638653
72,count_plus_PE_count,239,0.2708588754268008,0.33089202116169575,0.8726019638875322
72,count_plus_BE_count,239,0.39372649226174694,0.46745157007837745,0.745748579080588
72,count_plus_all_pairs,239,0.24596604327044588,0.29997679134982824,0.8952954742651209
73,additive_head,239,0.3883269331096408,0.45884685841531186,0.7550227990482828
73,count_additive,239,0.39505425808315564,0.472711979193725,0.7399940064739486
73,count_plus_PB_count,239,0.38324777999253895,0.4497220879608544,0.7646693037480896
73,count_plus_PE_count,239,0.25583517932529304,0.3090765570469155,0.8888467220751359
73,count_plus_BE_count,239,0.38951772877098945,0.46650850193358206,0.746773431966578
73,count_plus_all_pairs,239,0.2228002103031161,0.2710448166782062,0.9145184563844777
74,additive_head,239,0.38826086474814897,0.4651591114630559,0.7482362448636484
74,count_additive,239,0.39150540046330007,0.47371130648535975,0.7388935235493834
74,count_plus_PB_count,239,0.3804233824929629,0.4457313371347388,0.768827335077189
74,count_plus_PE_count,239,0.2590772015660494,0.3155612763377419,0.8841335900062712
74,count_plus_BE_count,239,0.39012382295523135,0.4657535125409537,0.747592403831195
74,count_plus_all_pairs,239,0.22546323230833556,0.2743544543692159,0.9124181379219787
75,additive_head,239,0.3772242418220124,0.4526616395861587,0.7615828306921255
75,count_additive,239,0.38063912263029787,0.46318911503156157,0.7503642197321179
75,count_plus_PB_count,239,0.37424941640402953,0.438000909971811,0.7767763687766018
75,count_plus_PE_count,239,0.2583713091467993,0.31105055026506423,0.8874223727465456
75,count_plus_BE_count,239,0.37941492695241047,0.45362512418110573,0.7605668146728285
75,count_plus_all_pairs,239,0.22416323423045204,0.272702387986142,0.9134697367453891
76,additive_head,239,0.38915742118248875,0.4613510512525149,0.7523415376581959
76,count_additive,239,0.3903512653329626,0.46783350104215254,0.7453329374747202
76,count_plus_PB_count,239,0.38055437359187166,0.4443110392615155,0.7702982253109699
76,count_plus_PE_count,239,0.25361590206538676,0.30644035216800153,0.8907347538137543
76,count_plus_BE_count,239,0.3850493154060529,0.46165643563718706,0.7520135615613137
76,count_plus_all_pairs,239,0.22868087281553026,0.2744651957249643,0.9123474199770266
77,additive_head,239,0.38837251105738085,0.4599443650718042,0.7538494853417671
77,count_additive,239,0.3944517050034329,0.469427567653095,0.7435945075616865
77,count_plus_PB_count,239,0.3855870661659096,0.44529507218126074,0.7692796397198752
77,count_plus_PE_count,239,0.2622228714872827,0.3184753784080495,0.8819837345156203
77,count_plus_BE_count,239,0.39253453080285966,0.4616914732118709,0.7519759181000382
77,count_plus_all_pairs,239,0.2310294298775007,0.28191741659491015,0.907522952196071
78,additive_head,239,0.38022878775369007,0.44889251812497405,0.765536698057512
78,count_additive,239,0.3769136144434388,0.4514344519573697,0.7628737993641431
78,count_plus_PB_count,239,0.3726271330322752,0.4355064843575176,0.7793116566912416
78,count_plus_PE_count,239,0.25472461148083214,0.3084689558768024,0.8892833160269639
78,count_plus_BE_count,239,0.37708287384401556,0.4477630652535574,0.7667150741264677
78,count_plus_all_pairs,239,0.22517160343288545,0.2751715823582363,0.9118956593257274
79,additive_head,239,0.38094125530977807,0.4535372416701444,0.7606595782793413
79,count_additive,239,0.3893682787109643,0.46518550821411225,0.7482076699800388
79,count_plus_PB_count,239,0.3748260257794787,0.43633967999695583,0.7784664226246598
79,count_plus_PE_count,239,0.2539286595157615,0.3073914678014033,0.8900554362225047
79,count_plus_BE_count,239,0.38500817149279604,0.45879483731582477,0.755078343771729
79,count_plus_all_pairs,239,0.22185295682867523,0.270653477680189,0.9147651175276221
80,additive_head,239,0.37797869432785974,0.44990648610106276,0.7644762803660988
80,count_additive,239,0.38537160025116385,0.4601808443329107,0.7535963049122096
80,count_plus_PB_count,239,0.37943815166621986,0.4407999381692239,0.7739142484763084
80,count_plus_PE_count,239,0.25451982732827677,0.3134700971470217,0.8856641617747129
80,count_plus_BE_count,239,0.38645214170646225,0.45856244428454435,0.7553264009256004
80,count_plus_all_pairs,239,0.23016608383700013,0.2813325790958783,0.9079062413688327
81,additive_head,239,0.37735543686797435,0.45039101634321477,0.7639687090429087
81,count_additive,239,0.3911840415041999,0.47083349187287715,0.7420563511292722
81,count_plus_PB_count,239,0.37899755804851165,0.444948586839511,0.76963854834756
81,count_plus_PE_count,239,0.26444405971217005,0.31918463729686836,0.8814574942008636
81,count_plus_BE_count,239,0.38954147444595166,0.46480399250727444,0.7486205088788598
81,count_plus_all_pairs,239,0.23199288670987703,0.2814471285272676,0.9078312309638366
82,additive_head,239,0.3937488848063519,0.4707273006450803,0.7421726906180388
82,count_additive,239,0.39966347147768416,0.4829801833217425,0.7285756746114117
82,count_plus_PB_count,239,0.38784999616650867,0.45456164869759497,0.7595771582071658
82,count_plus_PE_count,239,0.2593828786288035,0.31545241789176554,0.8842135165545089
82,count_plus_BE_count,239,0.4002984712554684,0.4796633646015081,0.7322908334236569
82,count_plus_all_pairs,239,0.2296909881674001,0.2799504246454645,0.9088089105416208
83,additive_head,239,0.37856967315935647,0.4494278619821731,0.7649771283196005
83,count_additive,239,0.39143947569048915,0.4645839059050753,0.7488585109639814
83,count_plus_PB_count,239,0.3810846023183958,0.4395930307325593,0.7751505963089846
83,count_plus_PE_count,239,0.25879802436190047,0.3149625292256194,0.8845728635654145
83,count_plus_BE_count,239,0.39031320645110634,0.4589496234575208,0.7549130547574034
83,count_plus_all_pairs,239,0.23056356179683457,0.2792916064340123,0.9092376125746693
84,additive_head,239,0.37974462745123555,0.44946546015355954,0.7649378036556218
84,count_additive,239,0.38377751975923075,0.4549111404727838,0.7592073157102242
84,count_plus_PB_count,239,0.37914918145358606,0.43798758899740614,0.7767899464244689
84,count_plus_PE_count,239,0.25159345550692075,0.3069564982455089,0.8903663667967892
84,count_plus_BE_count,239,0.38152965331047267,0.45069676160227573,0.7636481434005091
84,count_plus_all_pairs,239,0.2288132651368326,0.27956109277236807,0.9090623762042027
85,additive_head,239,0.3814042956033667,0.4565367609934119,0.7574833002135474
85,count_additive,239,0.3893168930756006,0.47446534135855944,0.7380616241129541
85,count_plus_PB_count,239,0.3781724432599188,0.4516255052938481,0.7626730466825954
85,count_plus_PE_count,239,0.2598340442165654,0.31661353971075146,0.8833595707100523
85,count_plus_BE_count,239,0.3907730741198367,0.4735993529015718,0.7390169250860135
85,count_plus_all_pairs,239,0.22976335366293257,0.2796744889561794,0.9089885886053283
86,additive_head,239,0.38242489306886635,0.4527573579263667,0.7614819902119829
86,count_additive,239,0.3893460567900226,0.4640136317859802,0.7494746820755966
86,count_plus_PB_count,239,0.37946024418840557,0.4449032180847702,0.7696855231203179
86,count_plus_PE_count,239,0.2676655526375475,0.3236663302591912,0.8781051967643035
86,count_plus_BE_count,239,0.38751361305885884,0.4572472871962489,0.756727836143762
86,count_plus_all_pairs,239,0.23772004459559817,0.2901002358264811,0.902076640012654
87,additive_head,239,0.37796469600639404,0.44786341674275515,0.7666104959918042
87,count_additive,239,0.38167839892744,0.45724527348656957,0.7567299788724171
87,count_plus_PB_count,239,0.3715692298554979,0.4331140230478086,0.7817297059555064
87,count_plus_PE_count,239,0.2580185334451537,0.31269027569684743,0.8862323220945199
87,count_plus_BE_count,239,0.3778199285385199,0.44928086928304156,0.7651308392915552
87,count_plus_all_pairs,239,0.22814065999060015,0.27662770056878117,0.9109607534094
88,additive_head,239,0.3760840371846038,0.4506653628998439,0.7636810741146495
88,count_additive,239,0.38178079623772215,0.4614668999280176,0.7522171442835148
88,count_plus_PB_count,239,0.37319818543458927,0.44003568234266044,0.774697540619563
88,count_plus_PE_count,239,0.25248076481104764,0.3102507996415386,0.8880005313965286
88,count_plus_BE_count,239,0.3805902073652448,0.45738171689180157,0.7565847721556536
88,count_plus_all_pairs,239,0.2237730392765599,0.2739550924879156,0.9126729280284159
89,additive_head,239,0.3867056378774099,0.4592390323202964,0.754603858739178
89,count_additive,239,0.39069546975616254,0.4666708870588126,0.746597111987494
89,count_plus_PB_count,239,0.37819555330339966,0.4414076637091625,0.7732904153581507
89,count_plus_PE_count,239,0.26590228590093035,0.32341918009940784,0.8782912823414522
89,count_plus_BE_count,239,0.3832543412258651,0.4538211387048651,0.7603598485274647
89,count_plus_all_pairs,239,0.2360705319201012,0.28549428967907076,0.9051614303627443
90,additive_head,239,0.3776490226921286,0.44636600203640936,0.7681685452737919
90,count_additive,239,0.3873688688746376,0.4680535261851493,0.7450933379885647
90,count_plus_PB_count,239,0.37580067013330465,0.44390162716874304,0.7707213494199325
90,count_plus_PE_count,239,0.26178437028214596,0.3176948262583871,0.8825615183571076
90,count_plus_BE_count,239,0.384398271759871,0.4599264972637839,0.7538686097622166
90,count_plus_all_pairs,239,0.2277399218882754,0.2785525739487115,0.9097173091066331
91,additive_head,239,0.3814051383690566,0.45502013583614415,0.7590919154576039
91,count_additive,239,0.3919604702248229,0.473758352252755,0.7388416583548335
91,count_plus_PB_count,239,0.3855822132196305,0.45164769246262454,0.7626497276164683
91,count_plus_PE_count,239,0.2569380288538584,0.31411297321901555,0.8851947125521801
91,count_plus_BE_count,239,0.3860659719213221,0.4626058730026641,0.7509925005210784
91,count_plus_all_pairs,239,0.226370819777598,0.2778123657990834,0.9101964947079453
92,additive_head,239,0.379655837585225,0.44955538658578337,0.7648437344950008
92,count_additive,239,0.38010900634452394,0.4549313480230387,0.7591859227923194
92,count_plus_PB_count,239,0.37000511651090834,0.43432288134198543,0.7805095834649287
92,count_plus_PE_count,239,0.25326203401535996,0.3105385690781349,0.8877926674922039
92,count_plus_BE_count,239,0.37545344775638184,0.4457556802890741,0.7688020838773708
92,count_plus_all_pairs,239,0.22266583337677656,0.27298434734694677,0.9132907091174607
93,additive_head,239,0.3851572014608694,0.45798752353818817,0.7559395333311535
93,count_additive,239,0.38994299935474264,0.46808226605958486,0.7450620329776301
93,count_plus_PB_count,239,0.3833366105321651,0.44950608967642564,0.764895304743531
93,count_plus_PE_count,239,0.2632064449677463,0.3206503492931335,0.880366288140408
93,count_plus_BE_count,239,0.3847737550271859,0.458984919381364,0.7548753560543131
93,count_plus_all_pairs,239,0.2339926987993607,0.285407249013282,0.905219249760123
94,additive_head,239,0.3809878607435833,0.4536507361581173,0.7605397767949421
94,count_additive,239,0.39141700189958994,0.465832943372523,0.7475063039765801
94,count_plus_PB_count,239,0.3829330457001977,0.4443186481176274,0.7702903579272539
94,count_plus_PE_count,239,0.26665387472788493,0.32111587172979617,0.8800186658513802
94,count_plus_BE_count,239,0.3910176521984736,0.4618638077951407,0.7517907247118423
94,count_plus_all_pairs,239,0.24144061054858956,0.2914569246930886,0.901158597460694
95,additive_head,239,0.3806410503942069,0.45229063554850746,0.761973486652944
95,count_additive,239,0.38383164743970943,0.4594155639037473,0.7544151618189191
95,count_plus_PB_count,239,0.3791728157879151,0.4454709070013804,0.7690973934507773
95,count_plus_PE_count,239,0.2585345910825976,0.31647975908851145,0.8834581194489888
95,count_plus_BE_count,239,0.383194811792784,0.4507502300549175,0.7635920608246143
95,count_plus_all_pairs,239,0.22772718566800917,0.2804195944729298,0.908502999530595
96,additive_head,239,0.38484094726839063,0.45746583075552866,0.7564952343485336
96,count_additive,239,0.39092230362685254,0.4678658451115982,0.7452977230068702
96,count_plus_PB_count,239,0.38328970159230397,0.4465013406094559,0.7680279409504213
96,count_plus_PE_count,239,0.25206781095675507,0.3068644939904333,0.8904320780565691
96,count_plus_BE_count,239,0.3862633342954508,0.45861600868419716,0.7552692372391774
96,count_plus_all_pairs,239,0.22570087248076273,0.2748319895322128,0.9121129865634705
97,additive_head,239,0.3753807142954502,0.4456065340997941,0.7689567718418253
97,count_additive,239,0.3820773368487073,0.45548247292138205,0.7586021027273941
97,count_plus_PB_count,239,0.37061619222726827,0.43484373128581333,0.7799828319417649
97,count_plus_PE_count,239,0.26593204164208567,0.32276142537519936,0.878785829872428
97,count_plus_BE_count,239,0.3793340126903737,0.44818182959322145,0.7662785169478873
97,count_plus_all_pairs,239,0.23258019999120405,0.2861834898813485,0.9047029857735456
98,additive_head,239,0.3886907683449161,0.4624559433382661,0.7511538800587474
98,count_additive,239,0.39455365849263024,0.4733295721015319,0.7393141728278899
98,count_plus_PB_count,239,0.380428643296594,0.4486375260575076,0.7658029947721314
98,count_plus_PE_count,239,0.2647437785188721,0.32478817927291864,0.8772587413869207
98,count_plus_BE_count,239,0.3908326243768706,0.4691697829949871,0.7438760387633853
98,count_plus_all_pairs,239,0.23409968145569376,0.2883336988454435,0.9032655983594345
99,additive_head,239,0.37228876054180005,0.44221287192009856,0.7724625415584642
99,count_additive,239,0.3779547920208977,0.45214137552746836,0.7621305625565452
99,count_plus_PB_count,239,0.3694723775126911,0.4310103124810765,0.7838449104828822
99,count_plus_PE_count,239,0.2545709276149187,0.3069798418721863,0.89034969118358
99,count_plus_BE_count,239,0.3784015398553661,0.4479060964754979,0.7665660115534374
99,count_plus_all_pairs,239,0.22583113509386002,0.273209005603928,0.9131479318918398
100,additive_head,239,0.3823066327648447,0.45364692168723025,0.7605438037263986
100,count_additive,239,0.3875794266673992,0.46130039472404505,0.7523959206672426
100,count_plus_PB_count,239,0.38093899795328756,0.4404214372132925,0.7743023471395118
100,count_plus_PE_count,239,0.25226841060551597,0.308170926072926,0.8894971523361506
100,count_plus_BE_count,239,0.3841965210501397,0.4547341909285335,0.7593946044581905
100,count_plus_all_pairs,239,0.23144323949094858,0.27946525728799465,0.9091247136156628
101,additive_head,239,0.3784846332865922,0.45108049793215005,0.7632454983731434
101,count_additive,239,0.3873565823707121,0.46398375447615964,0.7495069431173107
101,count_plus_PB_count,239,0.38018060925658215,0.4427855222347183,0.7718728537766693
101,count_plus_PE_count,239,0.2582862171013003,0.31234183912107416,0.8864857276971349
101,count_plus_BE_count,239,0.38378432472331614,0.45452254804544406,0.7596185179902315
101,count_plus_all_pairs,239,0.2273112678283144,0.2755082360272973,0.9116799481451975
102,additive_head,239,0.3811597848144943,0.4503204827403071,0.7640426307382939
102,count_additive,239,0.3832038743028689,0.4584053669820667,0.7554939946175411
102,count_plus_PB_count,239,0.3745872506824672,0.4331699108231905,0.7816733723918002
102,count_plus_PE_count,239,0.26793548653199123,0.3245558068526606,0.8774343110788644
102,count_plus_BE_count,239,0.3841178185629904,0.4538143068341434,0.7603670636087898
102,count_plus_all_pairs,239,0.2366856000884206,0.287009874086342,0.9041518313408523
103,additive_head,239,0.3777910337215238,0.44937169895478485,0.7650358642029214
103,count_additive,239,0.38492070297021097,0.4628597307135206,0.7507191368583864
103,count_plus_PB_count,239,0.37525010511856305,0.4385488730830975,0.7762174894403034
103,count_plus_PE_count,239,0.2549498481192709,0.30713451369877753,0.8902391687072544
103,count_plus_BE_count,239,0.3818472508234856,0.45567377526719144,0.7583992862216031
103,count_plus_all_pairs,239,0.2269883669040336,0.27510183361537743,0.9119403179211452
104,additive_head,239,0.3794205809280839,0.45531756337007623,0.7587768695507406
104,count_additive,239,0.3823317723615153,0.46280631917981013,0.7507766648917502
104,count_plus_PB_count,239,0.3704433897825525,0.431786857910809,0.7830653214458128
104,count_plus_PE_count,239,0.2531981947753174,0.30935604543408457,0.8886456062305194
104,count_plus_BE_count,239,0.37806820482825115,0.45308280687229757,0.7611389661498037
104,count_plus_all_pairs,239,0.22252584892820304,0.27184673089900563,0.9140118960986259
105,additive_head,239,0.38844566359121485,0.45918435826772475,0.7546622858410784
105,count_additive,239,0.40295031694563754,0.4832218997910186,0.7283039278641015
105,count_plus_PB_count,239,0.39463590425566225,0.47099380383136474,0.7418806691014308
105,count_plus_PE_count,239,0.26679336534423953,0.3289542720798344,0.8740897156183487
105,count_plus_BE_count,239,0.40326345413682,0.47791217173775347,0.7342420126532385
105,count_plus_all_pairs,239,0.2366022058831965,0.2899450060428948,0.9021814076291566
106,additive_head,239,0.3791858857659723,0.44928721921137527,0.7651242001801234
106,count_additive,239,0.381165179069234,0.45670327139510664,0.7573063641127453
106,count_plus_PB_count,239,0.3721712777832797,0.43529408526906355,0.7795268662197798
106,count_plus_PE_count,239,0.25335340172768867,0.3071879217817559,0.8902009924358812
106,count_plus_BE_count,239,0.3808641265587808,0.45231637222359566,0.7619463970567907
106,count_plus_all_pairs,239,0.22538472573680393,0.2752461920442668,0.9118478758424464
107,additive_head,239,0.38469796686391255,0.45517012653135785,0.7589330656672194
107,count_additive,239,0.39294409428341776,0.46587450561602056,0.7474612463103993
107,count_plus_PB_count,239,0.3831047062372193,0.44618779901390077,0.7683536168026883
107,count_plus_PE_count,239,0.2644424254800152,0.32091667230135534,0.8801674769331082
107,count_plus_BE_count,239,0.39229082048622965,0.4622705404345919,0.751353369525946
107,count_plus_all_pairs,239,0.23662539322388274,0.2874439405744308,0.9038616954082594
108,additive_head,239,0.3897725206765343,0.4633686666410476,0.7501706435351689
108,count_additive,239,0.39501734067148836,0.47405675002864844,0.7385125723985322
108,count_plus_PB_count,239,0.3847835142166637,0.45118377161467166,0.7631370773339352
108,count_plus_PE_count,239,0.2591171859541091,0.3176982723860627,0.8825589705649289
108,count_plus_BE_count,239,0.38687585903295385,0.4639262355112971,0.7495690453272656
108,count_plus_all_pairs,239,0.22875826874012586,0.280417838449007,0.908504145459209
109,additive_head,239,0.3825594739609249,0.4532011315415743,0.7610141905329355
109,count_additive,239,0.3843661551497666,0.45859936662467726,0.7552869982852232
109,count_plus_PB_count,239,0.37490155010870546,0.4375894684816025,0.7771955474780713
109,count_plus_PE_count,239,0.2594079560750335,0.3136896622234474,0.8855039362910845
109,count_plus_BE_count,239,0.3834939043051192,0.45361946181084717,0.7605727920793416
109,count_plus_all_pairs,239,0.2287597895111377,0.2795608843415656,0.9090625118038647
110,additive_head,239,0.3758862742949144,0.44607037236046265,0.7684755290567302
110,count_additive,239,0.3857001710800531,0.45816486821070035,0.7557504836237849
110,count_plus_PB_count,239,0.37814132433658404,0.43997115696279754,0.7747636109928383
110,count_plus_PE_count,239,0.25488804508219487,0.3081936473849119,0.889480857079047
110,count_plus_BE_count,239,0.3842199691148447,0.453190540022201,0.7610253608194897
110,count_plus_all_pairs,239,0.22229124360057403,0.27101436680248864,0.9145376617410143
111,additive_head,239,0.3852043390677619,0.4541640756672944,0.7599975361120297
111,count_additive,239,0.38910819666635565,0.4619670800401076,0.7516797136543928
111,count_plus_PB_count,239,0.3835324119025553,0.4434807086109683,0.7711559587007085
111,count_plus_PE_count,239,0.2575316162544432,0.31216514617018465,0.8866141222701387
111,count_plus_BE_count,239,0.39007511895511515,0.460885736208627,0.7528408584824631
111,count_plus_all_pairs,239,0.23282127123160065,0.2828707010036111,0.9068964852171709
112,additive_head,239,0.3799030299775979,0.45873433232663163,0.7551429391150436
112,count_additive,239,0.38465365993215433,0.46614347232766173,0.7471695620692551
112,count_plus_PB_count,239,0.3723730575537824,0.4385754620584684,0.7761903529982601
112,count_plus_PE_count,239,0.2580043041759628,0.3160092847013443,0.8838043609606474
112,count_plus_BE_count,239,0.38440301683435657,0.4674534472441526,0.7457465370593199
112,count_plus_all_pairs,239,0.22800672896263216,0.27846067879695596,0.9097768682263973
113,additive_head,239,0.38082711602365554,0.45662911075418733,0.7573851761353668
113,count_additive,239,0.38847862408909783,0.46843356882644477,0.7446792198359827
113,count_plus_PB_count,239,0.37500869820695754,0.44009975289979025,0.7746319263724311
113,count_plus_PE_count,239,0.2682993635108218,0.33171042351577745,0.871970991946465
113,count_plus_BE_count,239,0.38397879752510095,0.45787519657827397,0.7560592361919105
113,count_plus_all_pairs,239,0.23513228358556465,0.2883563852002295,0.903250375461112
114,additive_head,239,0.3849197185443345,0.4558117433466693,0.7582529612208202
114,count_additive,239,0.382895921000738,0.46020147427395536,0.7535742118255128
114,count_plus_PB_count,239,0.3772229694225994,0.4417958678827709,0.7728914720907983
114,count_plus_PE_count,239,0.2616127916874861,0.3144622342583146,0.8849392674780093
114,count_plus_BE_count,239,0.3811942149232598,0.4542194892394221,0.7599389660669713
114,count_plus_all_pairs,239,0.23350568250235604,0.28451654993575454,0.9058099102731354
115,additive_head,239,0.3780135157989846,0.45146092651090425,0.7628459858273238
115,count_additive,239,0.3876732401141879,0.46631559108674986,0.7469828174384687
115,count_plus_PB_count,239,0.3790187446443057,0.44583478886185257,0.7687200148833956
115,count_plus_PE_count,239,0.2542571672098767,0.30752962930571875,0.8899565816893126
115,count_plus_BE_count,239,0.3831245612337065,0.4588758935167723,0.7549917945298802
115,count_plus_all_pairs,239,0.22576457262005145,0.2727003666682099,0.9134710194956127
116,additive_head,239,0.38546046250964355,0.4576451463726248,0.7563043008971467
116,count_additive,239,0.391407136171122,0.4683781414786644,0.7447396378647797
116,count_plus_PB_count,239,0.38608300458552575,0.44806114685186516,0.7664043692241987
116,count_plus_PE_count,239,0.2666385493973284,0.32334880691742457,0.878344242081789
116,count_plus_BE_count,239,0.3926269336629123,0.46660445574146353,0.7466692514329689
116,count_plus_all_pairs,239,0.2362453732652256,0.2868716977912284,0.9042440982486624
117,additive_head,239,0.38239816907713714,0.45410052299228026,0.7600647000830262
117,count_additive,239,0.39563806867391044,0.46878098109266225,0.7443003637104901
117,count_plus_PB_count,239,0.38676578781892906,0.4525712627216834,0.7616780242905021
117,count_plus_PE_count,239,0.26309618726458184,0.31522953881049925,0.8843770738265155
117,count_plus_BE_count,239,0.3993867806887084,0.4682101892986158,0.7449226688135573
