m_gain,repeat,gain,holdout_r2,n_train_available,epsilon,context_seed,design_seed
16,31,0.8166674869118383,0.9798035166168677,96,5.0,17,7
16,32,0.9106629950749303,0.9792169535940043,96,5.0,17,7
16,33,0.9836042711974327,0.9577469103267597,96,5.0,17,7
16,34,0.8425725852524867,0.9826860548358021,96,5.0,17,7
16,35,0.8930115658660602,0.9816528191175933,96,5.0,17,7
16,36,0.8354129132851377,0.9821210038557092,96,5.0,17,7
16,37,0.8128322300415208,0.979179903144569,96,5.0,17,7
16,38,1.0021982545923385,0.9493364346288555,96,5.0,17,7
16,39,0.9452161612764269,0.9713355448314758,96,5.0,17,7
16,40,0.9180715572230798,0.9778741679479107,96,5.0,17,7
16,41,0.9149097991348905,0.978470403193062,96,5.0,17,7
16,42,0.9338492541572947,0.9743831372289724,96,5.0,17,7
16,43,0.8530700016177788,0.983194633589732,96,5.0,17,7
16,44,0.8496179967578419,0.9830693647493814,96,5.0,17,7
16,45,0.9854514030238064,0.9569647977778962,96,5.0,17,7
16,46,0.8586479209451694,0.9833101215744975,96,5.0,17,7
16,47,0.7955315946435733,0.975735737461643,96,5.0,17,7
16,48,0.9855879447341045,0.9569065158358797,96,5.0,17,7
16,49,0.8522769513768758,0.9831694940689889,96,5.0,17,7
96,0,0.8849172770446743,0.9824101624127782,96,5.0,17,7
0,0,1.0,0.9418149399523413,96,5.0,17,8
4,0,0.8558811551271194,0.9623696979776475,96,5.0,17,8
4,1,0.8705624771618984,0.962732299200679,96,5.0,17,8
4,2,0.9416862116687655,0.956599962384849,96,5.0,17,8
4,3,1.0552107236865818,0.9197144304495173,96,5.0,17,8
4,4,0.9772291322857537,0.9486345470192593,96,5.0,17,8
4,5,0.9543680338649031,0.954132653357323,96,5.0,17,8
4,6,0.7485341463667348,0.942785075008141,96,5.0,17,8
4,7,0.8251049123154801,0.9598011006778858,96,5.0,17,8
4,8,0.8597294338462702,0.9625186334137323,96,5.0,17,8
4,9,0.970740201958598,0.9503324701820354,96,5.0,17,8
4,10,0.9105631472031713,0.9608927324864311,96,5.0,17,8
4,11,0.8753677741001258,0.962729935444151,96,5.0,17,8
4,12,1.1479839715112372,0.864830679089326,96,5.0,17,8
4,13,1.0018567968817313,0.9411997385386444,96,5.0,17,8
4,14,0.8354494877184173,0.9609376806859103,96,5.0,17,8
4,15,1.0168695136965757,0.9358982832614056,96,5.0,17,8
4,16,0.7467741693106829,0.9422157523029483,96,5.0,17,8
4,17,0.9286347283900189,0.9587050327719647,96,5.0,17,8
4,18,0.9836147777825155,0.9468573750942129,96,5.0,17,8
4,19,0.865822489949348,0.9626761439635619,96,5.0,17,8
4,20,0.9129453229788609,0.9606526662961622,96,5.0,17,8
4,21,1.0987000183095752,0.8967572274322659,96,5.0,17,8
4,22,1.1149385400507712,0.886931445855775,96,5.0,17,8
4,23,0.8855087538317855,0.962529015080694,96,5.0,17,8
4,24,0.9770575940195223,0.9486808333544245,96,5.0,17,8
4,25,0.9691009089105966,0.9507441906742753,96,5.0,17,8
4,26,1.0355009386170304,0.9285086463148,96,5.0,17,8
4,27,1.0183945642011456,0.9353271380049064,96,5.0,17,8
4,28,1.148119818583459,0.8647339977652158,96,5.0,17,8
4,29,0.8438037930759741,0.9616536474761871,96,5.0,17,8
4,30,1.0447038403985527,0.9245274415902446,96,5.0,17,8
4,31,0.8684168138697403,0.9627140750358616,96,5.0,17,8
4,32,0.7169360879470894,0.9313448641948316,96,5.0,17,8
4,33,0.8499776744742765,0.9620668035269205,96,5.0,17,8
4,34,1.168512343072594,0.8496796435849788,96,5.0,17,8
4,35,0.8321323073961652,0.9606033491171456,96,5.0,17,8
4,36,0.8724243216662187,0.9627384675790946,96,5.0,17,8
4,37,1.073433292313244,0.9106902533597407,96,5.0,17,8
4,38,0.73484465968923,0.9381456516895041,96,5.0,17,8
4,39,0.8229734640952149,0.9595325389829076,96,5.0,17,8
4,40,1.0296764221093597,0.9309152054546909,96,5.0,17,8
4,41,0.7483515232698875,0.9427263719081593,96,5.0,17,8
4,42,0.7113646961342143,0.9290600220272058,96,5.0,17,8
4,43,0.8418504300443471,0.961502406501837,96,5.0,17,8
4,44,0.8849221170046634,0.962547883352072,96,5.0,17,8
4,45,0.9778580445018746,0.9484641962778433,96,5.0,17,8
4,46,0.867069584920513,0.9626965493478281,96,5.0,17,8
4,47,0.9987611580369429,0.942220440603958,96,5.0,17,8
4,48,0.841274673207549,0.9614559456338975,96,5.0,17,8
4,49,0.8076128157743464,0.9572497717658311,96,5.0,17,8
8,0,0.8258184719725163,0.9598883846779409,96,5.0,17,8
8,1,0.769916507359335,0.9490622369864731,96,5.0,17,8
8,2,0.7240938458383014,0.9341624999524883,96,5.0,17,8
8,3,0.815279192280857,0.9584653343762857,96,5.0,17,8
8,4,1.0553380320241401,0.9196543627647138,96,5.0,17,8
8,5,0.888097919245212,0.9624351092346204,96,5.0,17,8
8,6,0.8889536846423044,0.9624002607758442,96,5.0,17,8
8,7,1.0097331148645932,0.9384910265969235,96,5.0,17,8
8,8,0.9201451608694112,0.9598379144026258,96,5.0,17,8
8,9,0.8700952568698824,0.9627293445969552,96,5.0,17,8
8,10,0.8888944968177896,0.9624027319681328,96,5.0,17,8
8,11,0.7454714518726588,0.9417891877399349,96,5.0,17,8
8,12,0.9994762413341445,0.9419868620153046,96,5.0,17,8
8,13,0.9455703918631927,0.9558884497029763,96,5.0,17,8
8,14,0.7890672716584749,0.9536808417982818,96,5.0,17,8
8,15,1.1253057179182882,0.8803018051239242,96,5.0,17,8
8,16,1.1483918850637491,0.8645402266668714,96,5.0,17,8
8,17,0.839417178959823,0.9613002119793693,96,5.0,17,8
8,18,0.9524252575691987,0.9545375997492112,96,5.0,17,8
8,19,0.8151933163805002,0.9584525596100337,96,5.0,17,8
8,20,0.8917891472111865,0.962271265467227,96,5.0,17,8
8,21,0.870039442789504,0.9627289539034369,96,5.0,17,8
8,22,0.7924886229592538,0.9544061414944471,96,5.0,17,8
8,23,0.8382740112789093,0.9611999337368595,96,5.0,17,8
