method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean
multigain_atp,0.4320268461809358,0.11308588509103823,0.2269612334819132,1,8.0,16,1,,,,1.0,0.0,0.0,0.0
finite_single,0.34451298886573845,0.13675231885782244,0.2438202790397303,1,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-0.1199890736677598,0.23433381506162615,0.31870925249074866,1,8.0,16,0,,,,0.5,0.022266609972902158,0.0,0.0
first_order_omp,0.34401840916141435,0.14583857410272544,0.24391224563963934,1,8.0,16,0,,1.0,-3.206400060333383,0.5,0.0,0.0,0.0
lifted_omp,-0.5209757093572163,0.2522030956439695,0.3714060021479243,1,8.0,16,0,,1.0,-0.6752449987589233,0.5,0.0,0.5,0.0
raw_atp,0.6382035394197031,0.07755218838661593,0.14912149193327673,2,5.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.6379998460283545,0.07765923037520625,0.14916346413532308,2,5.0,16,1,1.0012319956379434,,,1.0,0.0,0.0,0.0
multigain_atp,0.4053674316854472,0.12807135441790624,0.1911755855882971,2,5.0,16,1,,,,1.0,0.0,0.0,0.0
finite_single,0.5182690143103708,0.11202827488658534,0.17207206633567693,2,5.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.07419074071865572,0.1840966733511717,0.2385441898885317,2,5.0,16,0,,,,0.5,0.1420812286617796,0.0,0.0
first_order_omp,0.22476210371175043,0.15333393683348484,0.21828584802541082,2,5.0,16,0,,1.0,0.8675845030497578,0.5,0.0,0.0,0.0
lifted_omp,0.22476210371175043,0.15333393683348484,0.21828584802541082,2,5.0,16,0,,1.0,0.8902129025910971,0.5,0.0,1.0,0.0
raw_atp,0.3448048702101537,0.12545894830015814,0.23933965506931626,2,8.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.35108105533736367,0.12258862887948542,0.23819056639427208,2,8.0,16,1,0.9689134933119667,,,1.0,0.0,0.0,0.0
multigain_atp,-0.07509293848637766,0.20442514008964285,0.30658601122650386,2,8.0,16,1,,,,1.0,0.0,0.0,0.0
finite_single,0.27664394794767966,0.1481578003059514,0.25148112252183497,2,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-0.1373858320499175,0.23299662583230127,0.31534303095778454,2,8.0,16,0,,,,0.5,0.19717459969046935,0.0,0.0
first_order_omp,0.07609605450171597,0.18262190333548706,0.2842122163747271,2,8.0,16,0,,1.0,0.7596423024009401,0.5,0.0,0.0,0.0
lifted_omp,-0.6410375670678521,0.2686147475591281,0.37878135395093043,2,8.0,16,0,,2.0,0.7863593604947741,0.5,0.0,0.0,0.0
