method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean
multigain_atp,0.4774503706479195,0.09436255734008214,0.21200605307819928,1,8.0,128,1,,,,1.0,0.0,0.0,0.0
finite_single,0.3643544288743489,0.13396549673647168,0.23382556989808906,1,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.05933861857071843,0.22170019737691848,0.28444686140076775,1,8.0,128,0,,,,1.0,0.22749037706475528,0.0,0.0
first_order_omp,0.47747828058087693,0.09434736196210444,0.21200039126790698,1,8.0,128,0,,2.0,0.2948815840830432,1.0,0.0,0.0,0.0
lifted_omp,0.9978379997714963,0.010378368714179473,0.013636796404263319,1,8.0,128,0,,6.0,0.9989002417740418,1.0,0.0,1.0,10.371673765158619
raw_atp,0.6598859833619795,0.07361627599404535,0.14849064511100388,2,5.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.6621832012746296,0.0713486399105242,0.14798832338669451,2,5.0,128,1,0.9413404187034939,,,1.0,0.0,0.0,0.0
multigain_atp,0.6718473859798966,0.06485660731396417,0.1458561557647865,2,5.0,128,1,,,,1.0,0.0,0.0,0.0
finite_single,0.5577650091939351,0.10631442269756028,0.1693219962268065,2,5.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,0.35376721134244615,0.15307983828418398,0.20468278788887587,2,5.0,128,0,,,,1.0,0.1657275390393267,0.0,0.0
first_order_omp,0.6718471310339708,0.0648780979048491,0.1458562124235237,2,5.0,128,0,,2.0,0.695546632790152,1.0,0.0,0.0,0.0
lifted_omp,0.9983294774981143,0.008360496289013397,0.010406699012370915,2,5.0,128,0,,4.0,0.9978628004299098,1.0,0.0,1.0,6.51867630885555
raw_atp,0.3902401695893516,0.11994381864731274,0.23924429655939564,2,8.0,0,1,,,,1.0,0.0,0.0,0.0
scalar_cal_atp,0.39757873191806115,0.11527651998807978,0.2378002659036702,2,8.0,128,1,0.8738438441829296,,,1.0,0.0,0.0,0.0
multigain_atp,0.4188944448594386,0.10170097793580521,0.2335552862620416,2,8.0,128,1,,,,1.0,0.0,0.0,0.0
finite_single,0.31983388189126527,0.14335132796879232,0.25267931157982754,2,8.0,64,0,,,,1.0,0.0,0.0,0.0
subset_ridge,-0.14862017262865046,0.2454803928813436,0.32836012141860665,2,8.0,128,0,,,,1.0,0.27293890016648525,0.0,0.0
first_order_omp,0.33175404992746127,0.14059465244864058,0.25045537450536126,2,8.0,128,0,,1.0,0.49609140492698955,0.5,0.0,0.0,0.0
lifted_omp,0.9986856984558915,0.008803076392263201,0.011107330562679837,2,8.0,128,0,,4.0,0.9984282622771223,1.0,0.0,1.0,10.437442692388885
