model,n_rows,mae,rmse,r2,columns,n_params,bootstrap
pb_occupancy_interaction,239,0.3802068385378149,0.45025330191052704,0.76191375407654,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,26
pb_count_interaction,239,0.36469716428018845,0.42778768943882045,0.785079887270682,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,26
group_count_interaction,239,0.22237721711958644,0.27748916043442645,0.9095699980204994,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,26
additive_head,239,0.38510978315647415,0.45435905799032306,0.7585130371728062,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,27
pb_occupancy_interaction,239,0.38606372400327515,0.4544322566016917,0.7584352223525612,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,27
pb_count_interaction,239,0.37241759698984056,0.43413783365315406,0.779529453769281,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,27
group_count_interaction,239,0.22478589035389462,0.27913056294518024,0.9088597760443365,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,27
additive_head,239,0.3924006494994482,0.4649497629696952,0.7609859147928523,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,28
pb_occupancy_interaction,239,0.39345268863770555,0.4652178849653587,0.7607101714050202,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,28
pb_count_interaction,239,0.37819984143333285,0.44221273967923347,0.7837909176343276,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,28
group_count_interaction,239,0.230672351923364,0.28593304710224393,0.909605888897174,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,28
additive_head,239,0.3724932693866779,0.43930772455347006,0.7606442307358556,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,29
pb_occupancy_interaction,239,0.37323139086576024,0.4391596686714129,0.7608055393397584,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,29
pb_count_interaction,239,0.36042990702673716,0.42046301173693357,0.7807387861927854,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,29
group_count_interaction,239,0.2180467445950987,0.27135988626572405,0.9086733520718657,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,29
additive_head,239,0.3797097627062339,0.45031088496227784,0.767057127564084,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,30
pb_occupancy_interaction,239,0.38061297773697617,0.45014251196297594,0.7672312914979826,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,30
pb_count_interaction,239,0.3652885173895865,0.42828664148222034,0.7892859016719154,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,30
group_count_interaction,239,0.22173495129586682,0.27626715124346496,0.9123235341410046,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,30
additive_head,239,0.37895225596815024,0.44677580435330994,0.7707290753616612,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,31
pb_occupancy_interaction,239,0.37987021029628737,0.44683532443249935,0.7706679837249095,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,31
pb_count_interaction,239,0.3663233670340588,0.4268222903962055,0.7907507665711578,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,31
group_count_interaction,239,0.2214857439538905,0.27474055751186155,0.9133007696589638,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,31
additive_head,239,0.38106899220708657,0.4506080307811896,0.7604137451764673,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,32
pb_occupancy_interaction,239,0.38183553722680813,0.45034778499501255,0.7606904082791405,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,32
pb_count_interaction,239,0.36862964777689455,0.43045495332567707,0.7813651126186845,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,32
group_count_interaction,239,0.2203248533174929,0.27488240579117484,0.9108424901861083,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,32
additive_head,239,0.3691839765947945,0.4368516488464971,0.7794200428323542,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,33
pb_occupancy_interaction,239,0.36989868024201644,0.43681091390068966,0.7794611775914885,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,33
pb_count_interaction,239,0.35576981846140415,0.4173629495766763,0.7986619419251101,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,33
group_count_interaction,239,0.2139589575063891,0.2662545715098581,0.918060702547436,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,33
additive_head,239,0.38457934784215453,0.4531491407995825,0.7556944022901734,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,34
pb_occupancy_interaction,239,0.38548952376989737,0.4531897792475035,0.7556505816377821,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,34
pb_count_interaction,239,0.3720443198719144,0.4330837045096818,0.7768510836441349,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,34
group_count_interaction,239,0.22437022453995684,0.278753238897418,0.9075534005540128,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,34
additive_head,239,0.4046351531937971,0.47787125641354905,0.7500336063659678,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,35
pb_occupancy_interaction,239,0.40564135224860953,0.47783761053277135,0.75006880431223,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,35
pb_count_interaction,239,0.39119404860677975,0.45659704296765213,0.7717945584254581,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,35
group_count_interaction,239,0.23553186066458442,0.2928327470117571,0.9061359930212737,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,35
additive_head,239,0.3671763602828128,0.43239886092309227,0.7680838193818772,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,36
pb_occupancy_interaction,239,0.3680325686189336,0.4323704122140746,0.7681143351833476,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,36
pb_count_interaction,239,0.3556088729963302,0.4137285312217654,0.7876790198047539,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,36
group_count_interaction,239,0.2145703770840232,0.26663819841572584,0.9118125671851228,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,36
additive_head,239,0.36214845471705276,0.42770494472395915,0.7740575661292073,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,37
pb_occupancy_interaction,239,0.36300641785766063,0.42753298481310303,0.774239211119671,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,37
pb_count_interaction,239,0.3489610076458436,0.4077103462458762,0.7946887603576915,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,37
group_count_interaction,239,0.21080977059915926,0.2622926274211096,0.9150269068832236,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,37
additive_head,239,0.3924258022641344,0.4600154143299148,0.7367039533888755,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,38
pb_occupancy_interaction,239,0.39342582659579667,0.4603446915453185,0.7363268859464488,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,38
pb_count_interaction,239,0.3825309252752349,0.44359693770384445,0.7551632261601677,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,38
group_count_interaction,239,0.23016692748008308,0.285732460175802,0.8984175389168085,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,38
additive_head,239,0.3925247659629557,0.4640798609249859,0.763001520545567,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,39
pb_occupancy_interaction,239,0.3933843735003991,0.4641045029434595,0.7629763512742757,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,39
pb_count_interaction,239,0.37819507719235246,0.44211590593417727,0.7849039701237888,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,39
group_count_interaction,239,0.22914222747514912,0.28469848170700685,0.910807072798657,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,39
additive_head,239,0.3655215982944962,0.43290083729232576,0.7557287293281487,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,40
pb_occupancy_interaction,239,0.3663733712533642,0.4327702000886711,0.755876135376279,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,40
pb_count_interaction,239,0.35236594102416285,0.411787097556295,0.7789751982870003,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,40
group_count_interaction,239,0.21136149037158988,0.2632175510358085,0.9096922071197355,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,40
additive_head,239,0.38824190635648476,0.4565676640600848,0.7606253859770717,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,41
pb_occupancy_interaction,239,0.38914813758852423,0.4567550701902385,0.7604288347079317,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,41
pb_count_interaction,239,0.37590110269386334,0.43712701983618013,0.7805765214923436,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,41
group_count_interaction,239,0.2280901531768931,0.28262035411115843,0.9082777575572483,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,41
additive_head,239,0.3702127431833585,0.43706437174655155,0.7675524318764522,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,42
pb_occupancy_interaction,239,0.3710245418214319,0.43690616846127417,0.7677206785504435,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,42
pb_count_interaction,239,0.35741580840039056,0.41730132370255957,0.78809865143071,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,42
group_count_interaction,239,0.21610775476875355,0.26901425483735547,0.911938762738922,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,42
additive_head,239,0.36051510581366936,0.42682247259000017,0.7643277938646879,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,43
pb_occupancy_interaction,239,0.36127400667156806,0.4266887811960106,0.7644754075136612,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,43
pb_count_interaction,239,0.34826935133655407,0.4076459366833633,0.7850289151883112,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,43
group_count_interaction,239,0.20901142846591286,0.2607202595877758,0.9120646751480902,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,43
additive_head,239,0.3945489577671463,0.4672779259107521,0.7567381392483923,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,44
pb_occupancy_interaction,239,0.3954572368111368,0.4672251350489946,0.7567931013047413,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,44
pb_count_interaction,239,0.3809538885873216,0.4456684848154107,0.778717361131984,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,44
group_count_interaction,239,0.23051170054866563,0.2870788040584711,0.9081824394639997,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,44
additive_head,239,0.390541811447132,0.4598895554106192,0.7549429430819063,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,45
pb_occupancy_interaction,239,0.3914765865950732,0.4598285762002165,0.7550079256193309,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,45
pb_count_interaction,239,0.37770419789831766,0.439797402280625,0.7758878302368346,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,45
group_count_interaction,239,0.2300678851569871,0.28554338925421063,0.9055277321799865,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,45
additive_head,239,0.3664620235559586,0.43089192275818733,0.7632633280407481,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,46
pb_occupancy_interaction,239,0.3673464457145013,0.4310020707244389,0.763142279608602,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,46
pb_count_interaction,239,0.354794973561737,0.4124721741425876,0.7830707356644757,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,46
group_count_interaction,239,0.2143163345840463,0.26621391895130525,0.9096370606701396,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,46
additive_head,239,0.4012526882792677,0.47023177157708956,0.7524362242445409,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,47
pb_occupancy_interaction,239,0.40234751310091477,0.4705270854677788,0.752125177721896,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,47
pb_count_interaction,239,0.38929942862299477,0.45091921268075025,0.7723536772448195,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,47
group_count_interaction,239,0.2375524032279501,0.2937047938397199,0.9034204384280176,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,47
additive_head,239,0.4071217251236381,0.47918383109934887,0.7604653173586502,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,48
pb_occupancy_interaction,239,0.4080685162653171,0.47932205576010917,0.7603271057852519,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,48
pb_count_interaction,239,0.3934209560214129,0.45818182262128876,0.7810021734353348,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,48
group_count_interaction,239,0.23921026948495583,0.29639265972650963,0.9083570666824945,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,48
additive_head,239,0.39303024087202376,0.46447485297358476,0.7644997772092446,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,49
pb_occupancy_interaction,239,0.3940083204218685,0.46441427151146925,0.7645612057981757,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,49
pb_count_interaction,239,0.37917627366834983,0.44208426420105273,0.7866576749682046,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,49
group_count_interaction,239,0.22906533121653416,0.2854838382639685,0.9110327913671104,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,49
additive_head,239,0.3762880132483857,0.44662870051682013,0.7716203336996124,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,50
pb_occupancy_interaction,239,0.37700239774033756,0.44650433774665305,0.7717474996147952,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,50
pb_count_interaction,239,0.3620262604083418,0.4244636280653669,0.7937256901967933,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,50
group_count_interaction,239,0.2197063706570184,0.27385901212286223,0.9141345889322301,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,50
additive_head,239,0.3790227320895948,0.44785856327325313,0.7670989540824802,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,51
pb_occupancy_interaction,239,0.3797551154131031,0.4477546274438863,0.7672070415747644,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,51
pb_count_interaction,239,0.3646671571096371,0.4262297822441089,0.7890511033607263,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count",15,51
group_count_interaction,239,0.21984279076300536,0.27345484306265966,0.9131717770733634,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_count,P_E_count,B_E_count",17,51
additive_head,239,0.3978472289620905,0.46833124367847256,0.7672521836242535,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10",14,52
pb_occupancy_interaction,239,0.3989084740964178,0.4685687947761018,0.7670160109485642,"intercept,P:9.9,P:9.6,P:10.0,B:9.0,B:9.7,B:10.1,B:10.2,B:10.6,B:10.10,B:11.2,B:11.9,E:10.7,E:11.10,P_B_occ",15,52
