method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean,source_file,source_dir,budget_measurements,n_components,n_pairs,lifted_dim
subset_ridge,-9.011455785907996,0.6539631119845593,0.8069564181178259,2,5.0,64,0,,,,0.0,1.033688531667993,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
finite_single,0.3400921745342412,0.1369175230363704,0.2349890424548805,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
first_order_omp,0.3275503925339696,0.1327158411167273,0.2372115572364915,0,8.0,64,0,,1.0,0.6262287487965486,0.5,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
lifted_omp,0.7441040702319959,0.0596827255345577,0.1463314450746052,0,8.0,64,0,,3.0,0.4900122141691612,1.0,0.0,1.0,5.564876054952669,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
multigain_atp,0.4034593190114651,0.1053286007701701,0.2234220360283381,0,8.0,64,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
raw_atp,0.3915916262296726,0.1118189937023343,0.2256334914707574,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
scalar_cal_atp,0.4140036531346452,0.1076048910417088,0.2214386507934014,0,8.0,64,1,0.8386328393894398,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
subset_ridge,-12.675659908227695,0.8513766961147081,1.069744638214633,0,8.0,64,0,,,,0.0,1.4048108181961578,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
finite_single,0.341148584589966,0.137565174473404,0.2385675848301239,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
first_order_omp,0.4158486923219492,0.1292993087726134,0.2246365233031698,1,8.0,64,0,,2.0,0.7366629505258078,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
lifted_omp,0.9983168804849716,0.0096703508224581,0.012057996960295,1,8.0,64,0,,4.0,0.998279293611558,1.0,0.0,1.0,10.445654967414397,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
multigain_atp,0.4159268443047679,0.1292608412714323,0.2246214960519224,1,8.0,64,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
raw_atp,0.4289617668262981,0.1117516369155429,0.2221008833005472,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
scalar_cal_atp,0.4389737621397375,0.1072518150592304,0.2201452294020057,1,8.0,64,1,0.8860589188611453,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
subset_ridge,-8.647096887984848,0.7501331816738381,0.9128848767881292,1,8.0,64,0,,,,0.0,0.0630060881186324,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
finite_single,0.3258891138779161,0.1454251141251384,0.2495396526527832,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
first_order_omp,0.2828926214664709,0.1634998047071932,0.2573747818439769,2,8.0,64,0,,1.0,0.3583683369743855,0.5,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
lifted_omp,0.675594177443845,0.1005631053454218,0.1731084294502582,2,8.0,64,0,,2.0,0.7758176989270743,0.5,0.0,1.0,5.774863393774566,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
multigain_atp,0.3933978828510857,0.1322650776182118,0.2367150424803676,2,8.0,64,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
raw_atp,0.390697178789691,0.1222398842119719,0.2372414066909081,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
scalar_cal_atp,0.3723298924237637,0.1327609206973264,0.2407906499637796,2,8.0,64,1,1.0918024393489536,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
subset_ridge,-16.880646106747065,1.0424587557056924,1.2851845613254511,2,8.0,64,0,,,,0.0,1.6650771735174394,0.0,0.0,runs/claim3_budget_m64/claim3_results.csv,runs/claim3_budget_m64,64,64,2016,2080
finite_single,0.6207839562572417,0.0994090425598341,0.1580563727838862,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,0.6412533003041485,0.0982678573831258,0.1537314122565482,0,5.0,72,0,,7.0,0.831195013865631,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.9979746715077302,0.0091280698809481,0.0115509152078181,0,5.0,72,0,,4.0,0.9985337092458876,1.0,0.0,1.0,6.5585542509860835,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.691425048967205,0.068297445981893,0.1425768429542309,0,5.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.6882306147936454,0.0697828945530658,0.1433129358628198,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.690112289906758,0.067893555407659,0.1428798007891071,0,5.0,72,1,0.9640068727548432,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-0.0234748046487249,0.2011473463795152,0.2596613062843292,0,5.0,72,0,,,,1.0,0.0692528730752898,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.5688883785087913,0.0973906161233599,0.1552790105830498,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,0.5686508088747024,0.1004313626459146,0.1553217889438818,1,5.0,72,0,,3.0,0.7818320170713625,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.9977010014057603,0.0091923675574107,0.0113393260418431,1,5.0,72,0,,5.0,0.996318931998706,1.0,0.0,1.0,6.490489019542423,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.63262633911867,0.0827418176602971,0.1433414845356569,1,5.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.6511174080949693,0.0704963167469147,0.1396874984625426,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.6482175345004078,0.0744319413033062,0.1402668306517549,1,5.0,72,1,0.7693568378071766,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-2.501595824586889,0.3502290531651341,0.4425383353092533,1,5.0,72,0,,,,0.0,0.5932670544764074,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.5537158473419881,0.112681996878402,0.1755404821833771,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,0.3873252975443437,0.152591939074614,0.2056773785876616,2,5.0,72,0,,7.0,0.7112670241341634,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.9978156696816612,0.0099564894754885,0.0122809145930261,2,5.0,72,0,,8.0,0.9963439652819092,1.0,0.0,1.0,6.494283099097813,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.6664019342041736,0.0771861198528604,0.1517690851220354,2,5.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.6623232005530586,0.0759856130362208,0.1526940680422764,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.6540936212480339,0.0817205235936681,0.1545435341457014,2,5.0,72,1,1.050902401120686,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-0.8587885278797613,0.2773648518367176,0.3582502861146875,2,5.0,72,0,,,,0.5,0.0333353892425784,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.3748750293129703,0.1383111224249994,0.2405659157942862,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,0.3472612826342005,0.1563487585801626,0.2458217795610352,0,8.0,72,0,,7.0,0.6172811470056582,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.998362769378662,0.0096545078930151,0.0123113478093938,0,8.0,72,0,,4.0,0.998653863220885,1.0,0.0,1.0,10.465630753072986,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.4355161989445574,0.1088361803439522,0.2286000985032724,0,8.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.4232941423092579,0.1131268413586765,0.2310616406647308,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.4296802037433808,0.1090766295181224,0.2297787670207369,0,8.0,72,1,0.9168556437261488,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-0.8476410211672942,0.3202574173839411,0.4135799433184694,0,8.0,72,0,,,,0.5,0.0997511490409194,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.3200459829153392,0.1327624807517104,0.2311068207492507,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,0.2117692087279861,0.1606176688820088,0.2488282523294328,1,8.0,72,0,,3.0,0.467916194601459,0.5,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.998203802160568,0.0096019976449771,0.0118781847548452,1,8.0,72,0,,5.0,0.9977860518531344,1.0,0.0,1.0,10.40284979826998,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.3298360049909158,0.1316861448751212,0.229437043062255,1,8.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.3545930097614914,0.1140267684447836,0.2251592657006959,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.355100088777989,0.1176202605964848,0.2250707975129305,1,8.0,72,1,0.6023479292579319,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-5.42383906040907,0.5621013985432176,0.7103466180695488,1,8.0,72,0,,,,0.0,0.9588320157306356,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.3100685567416532,0.1502226664164941,0.2595073578872727,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
first_order_omp,-0.1075666140921027,0.2438004210001213,0.3287998683891865,2,8.0,72,0,,7.0,0.4959032623171746,0.5,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
lifted_omp,0.9984098876391432,0.0099089022262539,0.0124583524717893,2,8.0,72,0,,7.0,0.9972188510284344,1.0,0.0,1.0,10.398854775889802,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
multigain_atp,0.3963594841365749,0.1236592017865883,0.2427369539377261,2,8.0,72,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
raw_atp,0.3820169108636378,0.1236217489553145,0.2456037550337415,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
scalar_cal_atp,0.3697985947433839,0.1309408792539632,0.2480198214958796,2,8.0,72,1,1.0595520371410023,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
subset_ridge,-2.382502440942699,0.444805356121863,0.5746001913790518,2,8.0,72,0,,,,0.5,0.0409945297761146,0.0,0.0,runs/claim3_budget_m72/claim3_results.csv,runs/claim3_budget_m72,72,64,2016,2080
finite_single,0.5848787476716291,0.0994604239598986,0.1585397051100885,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.6680964331636562,0.0672723678024209,0.1417609196410905,0,5.0,80,0,,2.0,0.8260025964688346,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.8633732377478549,0.036085328197402,0.0909532978089841,0,5.0,80,0,,3.0,0.7679103631002517,1.0,0.0,1.0,3.463538532429167,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.6680954568510443,0.0672968855288638,0.1417611281397114,0,5.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.6541004221848439,0.0707079265557269,0.1447190083914963,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.664708157141016,0.0686111622280884,0.1424826736785737,0,5.0,80,1,0.901764673619793,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-0.5337905441889088,0.2436946585105032,0.3047428958324271,0,5.0,80,0,,,,0.5,0.1456299630548066,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.5799675836887784,0.0970506595582981,0.1539686700707656,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.6885317244740403,0.0699039184901794,0.132586059471321,1,5.0,80,0,,2.0,0.6637405217580603,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.9980299343415228,0.008306073534693,0.010544629005758,1,5.0,80,0,,4.0,0.9981496389437952,1.0,0.0,1.0,6.541506834711729,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.688518425924443,0.0699049996444637,0.1325888899096131,1,5.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.6820584825023656,0.067694086958397,0.1339567417317568,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.6907466774203508,0.0670915848870275,0.1321137868995593,1,5.0,80,1,0.8324859997147049,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-2.313528415590874,0.3509936406293099,0.4324504006504571,1,5.0,80,0,,,,0.5,0.6083820177976743,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.528946466683543,0.1112534302341239,0.172787473802859,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.3912676798971342,0.1355411525797134,0.1964220786758578,2,5.0,80,0,,1.0,-0.054158330959674,0.5,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.9979729760600512,0.0090018943357573,0.0113346094704169,2,5.0,80,0,,4.0,0.9983442748162782,1.0,0.0,1.0,6.449550879123589,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.6491622182459977,0.0760703553423072,0.1491180790831995,2,5.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.6504541251536016,0.0765965142248858,0.148843273515261,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.6500812619873699,0.0753299802084635,0.1489226384656697,2,5.0,80,1,0.8250120771353457,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-1.6387978537152177,0.3301650631598868,0.4089593891044756,2,5.0,80,0,,,,0.5,0.6135315000009444,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.3295085045784832,0.1369067990199342,0.2374633750038569,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.3913117325877093,0.1061819293089987,0.2262546244576551,0,8.0,80,0,,2.0,0.6007121273430165,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.7512399599212256,0.0553879625793643,0.1446406311743136,0,8.0,80,0,,3.0,0.5232003761886612,1.0,0.0,1.0,5.554108919180835,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.3913094034653315,0.1062029723734901,0.2262550573345751,0,8.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.3557361910411744,0.1143485263749823,0.2327726051480766,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.3817066486434878,0.1100062829034478,0.2280327829351742,0,8.0,80,1,0.8140776768729049,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-1.8025042734315455,0.3879426522775425,0.4854820095934243,0,8.0,80,0,,,,0.5,0.2449062485223991,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.328921667131843,0.1307690340097476,0.2247517093941045,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.4051829797636174,0.1100312587903146,0.21159630938757,1,8.0,80,0,,2.0,0.2540738077963579,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.9982585523717664,0.0088766883597697,0.0114491067350096,1,8.0,80,0,,5.0,0.9985130480554174,1.0,0.0,1.0,10.456962486267866,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.4051686398539319,0.1100318397815762,0.2115988599649541,1,8.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.3832035634491719,0.1096016557524676,0.2154702537158086,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.4074743177449044,0.1063745986215562,0.2111883633588151,1,8.0,80,1,0.7041997867422954,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-5.258072242174579,0.5573254767655313,0.6863358449503794,1,8.0,80,0,,,,0.0,0.9760006246929545,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.2881994905010256,0.1482339869667807,0.2538460003481282,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
first_order_omp,0.2519639254160422,0.1610455542665226,0.2602270562805553,2,8.0,80,0,,1.0,-0.0415365697358942,0.5,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
lifted_omp,0.9983519550939748,0.0096096173680453,0.0122145001250365,2,8.0,80,0,,4.0,0.9990243687145888,1.0,0.0,1.0,10.353933205347808,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
multigain_atp,0.3703109808617025,0.1211194205727868,0.2387559688389122,2,8.0,80,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
raw_atp,0.3658681425322789,0.124705260523493,0.2395967725080037,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
scalar_cal_atp,0.3700677193963438,0.120077904915462,0.2388020824892875,2,8.0,80,1,0.6916603859296706,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
subset_ridge,-3.791161249104709,0.5300380973870591,0.6585846004141481,2,8.0,80,0,,,,0.0,0.9739961294567192,0.0,0.0,runs/claim3_budget_m80/claim3_results.csv,runs/claim3_budget_m80,80,64,2016,2080
finite_single,0.6011357228726899,0.1004139464575566,0.1605510496918379,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.6872907373733292,0.0669417389213614,0.1421578842171377,0,5.0,96,0,,2.0,0.8328202829893037,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
lifted_omp,0.9982014132711146,0.0085929346826149,0.0107811793464244,0,5.0,96,0,,4.0,0.9978499782169932,1.0,0.0,1.0,6.3547561824744765,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.6872875355503945,0.0669459501416786,0.1421586119909253,0,5.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.6705237230225732,0.0717091960842068,0.1459192716745577,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.6756676097301069,0.0694903177739794,0.1447757220939793,0,5.0,96,1,0.9278010952553192,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,0.5003837552327459,0.1295903747227524,0.1796879085259039,0,5.0,96,0,,,,1.0,0.0849141413762941,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.560869147625871,0.0962869878498507,0.1547032912798253,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.5963997883149326,0.0925130586381138,0.1483126758925607,1,5.0,96,0,,5.0,0.7624780101045577,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
lifted_omp,0.9978116305149004,0.0086028085086166,0.0109210124722507,1,5.0,96,0,,4.0,0.9968368258369046,1.0,0.0,1.0,6.481495807633971,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.6806806781317372,0.0588968804254484,0.1319213773796493,1,5.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.6710941402770746,0.0679298130465933,0.1338869916512317,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.6791322981921355,0.0651367780266119,0.1322408340790786,1,5.0,96,1,0.9133503701735692,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,0.0059552443810315,0.1834209661253739,0.2327584986070432,1,5.0,96,0,,,,1.0,0.0546142220044665,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.5710219781674967,0.1063111865704792,0.1634926962024988,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.6851150401149537,0.0691438710070345,0.1400737622774782,2,5.0,96,0,,2.0,0.4810825670232979,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
