template_id,order,frame_id,ablation,prompt_idx,io_name,s_name,io_token,s_token,B,BE,E,P,PB,PBE,PE,clean,D_P,D_B,D_E,D_PB,D_PE,D_BE,D_PBE,I_PB,I_PE,I_BE,I_PB_per_pair,I_PE_per_pair,I_BE_per_pair,I_PE_minus_PB,I_PB_minus_BE,I_PE_minus_BE,I_PBE_third_order
baba_t0,BABA,t0,zero,3,Michael,Jacob,3899,12806,0.9438209533691406,-2.640634536743164,-3.567337989807129,-0.3315544128417969,2.1882505416870117,2.8040952682495117,-0.621546745300293,0.0,-0.3315544128417969,0.9438209533691406,-3.567337989807129,2.1882505416870117,-0.621546745300293,-2.640634536743164,2.8040952682495117,1.575984001159668,3.277345657348633,-0.01711750030517578,0.0656660000483195,0.5462242762247721,-0.0010698437690734863,1.7013616561889648,1.5931015014648438,3.2944631576538086,0.9229545593261719
baba_t0,BABA,t0,zero,4,Anna,Daniel,11735,7806,-1.1033544540405273,-3.109506607055664,-2.1510353088378906,1.5940561294555664,1.8685674667358398,1.341902732849121,0.8052082061767578,0.0,1.5940561294555664,-1.1033544540405273,-2.1510353088378906,1.8685674667358398,0.8052082061767578,-3.109506607055664,1.341902732849121,1.3778657913208008,1.362187385559082,0.1448831558227539,0.0574110746383667,0.22703123092651367,0.00905519723892212,-0.01567840576171875,1.2329826354980469,1.2173042297363281,0.11730003356933594
baba_t0,BABA,t0,zero,5,Helen,Karen,22695,18678,-1.0861644744873047,-3.277698516845703,-2.831028938293457,0.9099760055541992,0.09073543548583984,0.6854934692382812,0.17530155181884766,0.0,0.9099760055541992,-1.0861644744873047,-2.831028938293457,0.09073543548583984,0.17530155181884766,-3.277698516845703,0.6854934692382812,0.2669239044189453,2.0963544845581055,0.6394948959350586,0.011121829350789389,0.3493924140930176,0.03996843099594116,1.8294305801391602,-0.3725709915161133,1.4568595886230469,0.6899375915527344
baba_t0,BABA,t0,zero,6,Jason,Jessica,8982,17352,0.45195960998535156,-1.8219423294067383,-2.8564891815185547,-0.1456441879272461,1.7529792785644531,1.7037639617919922,-1.1023063659667969,0.0,-0.1456441879272461,0.45195960998535156,-2.8564891815185547,1.7529792785644531,-1.1023063659667969,-1.8219423294067383,1.7037639617919922,1.4466638565063477,1.899827003479004,0.5825872421264648,0.06027766068776449,0.3166378339131673,0.03641170263290405,0.45316314697265625,0.8640766143798828,1.317239761352539,0.324859619140625
baba_t0,BABA,t0,zero,7,Anna,Laura,11735,16753,-0.6917686462402344,-0.28778648376464844,0.4205322265625,0.7931604385375977,0.21053791046142578,0.19490909576416016,0.8381118774414062,0.0,0.7931604385375977,-0.6917686462402344,0.4205322265625,0.21053791046142578,0.8381118774414062,-0.28778648376464844,0.19490909576416016,0.1091461181640625,-0.3755807876586914,-0.016550064086914062,0.0045477549235026045,-0.06259679794311523,-0.001034379005432129,-0.4847269058227539,0.12569618225097656,-0.35903072357177734,-0.044030189514160156
baba_t0,BABA,t0,zero,8,Kevin,Eric,7939,7651,0.16037654876708984,-3.048349380493164,-3.4246082305908203,1.056035041809082,3.1462926864624023,3.270625114440918,0.18964099884033203,0.0,1.056035041809082,0.16037654876708984,-3.4246082305908203,3.1462926864624023,0.18964099884033203,-3.048349380493164,3.270625114440918,1.9298810958862305,2.5582141876220703,0.2158823013305664,0.08041171232859294,0.42636903127034503,0.0134926438331604,0.6283330917358398,1.713998794555664,2.342331886291504,0.7748441696166992
baba_t0,BABA,t0,zero,9,Helen,James,22695,3700,-0.23661422729492188,-2.6382951736450195,-2.9942426681518555,-0.9076633453369141,0.06366348266601562,1.1385612487792969,-1.4941368103027344,0.0,-0.9076633453369141,-0.23661422729492188,-2.9942426681518555,0.06366348266601562,-1.4941368103027344,-2.6382951736450195,1.1385612487792969,1.2079410552978516,2.407769203186035,0.5925617218017578,0.05033087730407715,0.40129486719767254,0.03703510761260986,1.1998281478881836,0.6153793334960938,1.8152074813842773,1.0688095092773438
baba_t0,BABA,t0,zero,10,Jacob,Tom,12806,4186,-0.01848602294921875,-3.370821952819824,-3.147806167602539,0.18975162506103516,2.774271011352539,3.5658531188964844,-0.4430856704711914,0.0,0.18975162506103516,-0.01848602294921875,-3.147806167602539,2.774271011352539,-0.4430856704711914,-3.370821952819824,3.5658531188964844,2.6030054092407227,2.5149688720703125,-0.2045297622680664,0.10845855871836345,0.41916147867838544,-0.01278311014175415,-0.08803653717041016,2.807535171508789,2.719498634338379,1.6289491653442383
baba_t0,BABA,t0,zero,11,Jessica,Tom,17352,4186,0.8199491500854492,-1.924778938293457,-2.611604690551758,1.3484249114990234,5.276856422424316,4.851849555969238,0.560704231262207,0.0,1.3484249114990234,0.8199491500854492,-2.611604690551758,5.276856422424316,0.560704231262207,-1.924778938293457,4.851849555969238,3.1084823608398438,1.8238840103149414,-0.13312339782714844,0.1295200983683268,0.30398066838582355,-0.008320212364196777,-1.2845983505249023,3.241605758666992,1.9570074081420898,0.4958372116088867
baba_t0,BABA,t0,zero,12,Brian,Alice,8403,14862,1.2796049118041992,-3.8489246368408203,-5.699272155761719,-0.2750253677368164,2.9260921478271484,3.6133203506469727,-2.3040103912353516,0.0,-0.2750253677368164,1.2796049118041992,-5.699272155761719,2.9260921478271484,-2.3040103912353516,-3.8489246368408203,3.6133203506469727,1.9215126037597656,3.6702871322631836,0.5707426071166992,0.0800630251566569,0.6117145220438639,0.0356714129447937,1.748774528503418,1.3507699966430664,3.0995445251464844,2.14547061920166
