bootstrap,ablation,metric,value
1039,mean,D_PBE,2.0537535585463047
1039,mean,I_PB,1.0395622719079256
1039,mean,I_PE,1.6823315769433975
1039,mean,I_BE,0.46756268106400967
1039,mean,I_PB_per_pair,0.043315094662830234
1039,mean,I_PE_per_pair,0.2803885961572329
1039,mean,I_BE_per_pair,0.029222667566500604
1039,mean,I_PE_minus_PB,0.6427693050354719
1039,mean,I_PB_minus_BE,0.5719995908439159
1039,mean,I_PE_minus_BE,1.2147688958793879
1039,mean,I_PBE_third_order,0.2560789342969656
1039,zero,D_P,-0.19735647086054087
1039,zero,D_B,0.35557522159069777
1039,zero,D_E,-2.0012375628575683
1039,zero,D_PB,1.3675746889784932
1039,zero,D_PE,-0.6435062997043133
1039,zero,D_BE,-1.1644016355276108
1039,zero,D_PBE,1.8946884125471115
1039,zero,I_PB,1.2093559382483363
1039,zero,I_PE,1.5550877340137959
1039,zero,I_BE,0.4812607057392597
1039,zero,I_PB_per_pair,0.05038983076034735
1039,zero,I_PE_per_pair,0.2591812890022993
1039,zero,I_BE_per_pair,0.030078794108703732
1039,zero,I_PE_minus_PB,0.34573179576545954
1039,zero,I_PB_minus_BE,0.7280952325090766
1039,zero,I_PE_minus_BE,1.0738270282745361
1039,zero,I_PBE_third_order,0.492002846673131
1040,mean,D_P,0.24859632272273302
1040,mean,D_B,0.4649552879855037
1040,mean,D_E,-2.322576377540827
1040,mean,D_PB,1.865831962786615
1040,mean,D_PE,-0.2152230069041252
1040,mean,D_BE,-1.3629500325769186
1040,mean,D_PBE,2.257020534016192
1040,mean,I_PB,1.1522803520783782
1040,mean,I_PE,1.8587570479139686
1040,mean,I_BE,0.4946710569784045
1040,mean,I_PB_per_pair,0.048011681336599096
1040,mean,I_PE_per_pair,0.30979284131899476
1040,mean,I_BE_per_pair,0.030916941061150283
1040,mean,I_PE_minus_PB,0.7064766958355904
1040,mean,I_PB_minus_BE,0.6576092950999737
1040,mean,I_PE_minus_BE,1.364085990935564
1040,mean,I_PBE_third_order,0.3603368438780308
1040,zero,D_P,-0.2018647463992238
1040,zero,D_B,0.4162013027817011
1040,zero,D_E,-2.3661375949159265
1040,zero,D_PB,1.5682170232757926
1040,zero,D_PE,-0.8946316838264465
1040,zero,D_BE,-1.4582410594448447
1040,zero,D_PBE,2.0278831981122494
1040,zero,I_PB,1.3538804668933153
1040,zero,I_PE,1.6733706574887037
1040,zero,I_BE,0.49169523268938065
1040,zero,I_PB_per_pair,0.056411686120554805
1040,zero,I_PE_per_pair,0.27889510958145064
1040,zero,I_BE_per_pair,0.03073095204308629
1040,zero,I_PE_minus_PB,0.3194901905953884
1040,zero,I_PB_minus_BE,0.8621852342039347
1040,zero,I_PE_minus_BE,1.181675424799323
1040,zero,I_PBE_third_order,0.6607378795742989
1041,mean,D_P,0.4703184189274907
1041,mean,D_B,0.2843077499419451
1041,mean,D_E,-2.4975789207965136
1041,mean,D_PB,1.854007788002491
1041,mean,D_PE,-0.027292931452393532
1041,mean,D_BE,-1.7685435768216848
1041,mean,D_PBE,2.1539287474006414
1041,mean,I_PB,1.0993816191330552
1041,mean,I_PE,1.9999675704166293
1041,mean,I_BE,0.44472759403288364
1041,mean,I_PB_per_pair,0.045807567463877305
1041,mean,I_PE_per_pair,0.33332792840277153
1041,mean,I_BE_per_pair,0.027795474627055228
1041,mean,I_PE_minus_PB,0.9005859512835741
1041,mean,I_PB_minus_BE,0.6546540251001716
1041,mean,I_PE_minus_BE,1.5552399763837457
1041,mean,I_PBE_third_order,0.35280471574515104
1041,zero,D_P,-0.026062270626425743
1041,zero,D_B,0.1685872683301568
1041,zero,D_E,-2.586113041266799
1041,zero,D_PB,1.5433544497936964
1041,zero,D_PE,-0.7817855076864362
1041,zero,D_BE,-1.9521838733926415
1041,zero,D_PBE,1.942872908897698
1041,zero,I_PB,1.4008294520899653
1041,zero,I_PE,1.8303898042067885
1041,zero,I_BE,0.4653418995440006
1041,zero,I_PB_per_pair,0.05836789383708189
1041,zero,I_PE_per_pair,0.3050649673677981
1041,zero,I_BE_per_pair,0.02908386872150004
1041,zero,I_PE_minus_PB,0.4295603521168232
1041,zero,I_PB_minus_BE,0.9354875525459647
1041,zero,I_PE_minus_BE,1.365047904662788
1041,zero,I_PBE_third_order,0.6898997966200113
1042,mean,D_P,0.38730867207050323
1042,mean,D_B,0.38097903318703175
1042,mean,D_E,-2.4321561148390174
1042,mean,D_PB,1.9065053053200245
1042,mean,D_PE,-0.1098055737093091
1042,mean,D_BE,-1.5619718907400966
1042,mean,D_PBE,2.2615578006953
1042,mean,I_PB,1.1382176000624895
1042,mean,I_PE,1.935041869059205
1042,mean,I_BE,0.4892051909118891
1042,mean,I_PB_per_pair,0.04742573333593707
1042,mean,I_PE_per_pair,0.3225069781765342
1042,mean,I_BE_per_pair,0.030575324431993067
1042,mean,I_PE_minus_PB,0.7968242689967155
1042,mean,I_PB_minus_BE,0.6490124091506004
1042,mean,I_PE_minus_BE,1.445836678147316
1042,mean,I_PBE_third_order,0.36296155024319887
1042,zero,D_P,-0.07758714538067579
1042,zero,D_B,0.2652131598442793
1042,zero,D_E,-2.5160131584852934
1042,zero,D_PB,1.5742779085412621
1042,zero,D_PE,-0.8007852043956518
1042,zero,D_BE,-1.7368502477183938
1042,zero,D_PBE,2.0266337767243385
1042,zero,I_PB,1.3866518940776587
1042,zero,I_PE,1.7928150994703174
1042,zero,I_BE,0.5139497509226203
1042,zero,I_PB_per_pair,0.05777716225323578
1042,zero,I_PE_per_pair,0.29880251657838625
1042,zero,I_BE_per_pair,0.03212185943266377
1042,zero,I_PE_minus_PB,0.4061632053926587
1042,zero,I_PB_minus_BE,0.8727021431550384
1042,zero,I_PE_minus_BE,1.278865348547697
1042,zero,I_PBE_third_order,0.6616041762754321
1043,mean,D_P,0.4341217800974846
1043,mean,D_B,0.29244112875312567
1043,mean,D_E,-2.160509431734681
1043,mean,D_PB,1.7227575834840536
1043,mean,D_PE,0.07652608957141638
1043,mean,D_BE,-1.3997923703864217
1043,mean,D_PBE,2.1062245219945908
1043,mean,I_PB,0.9961946746334434
1043,mean,I_PE,1.802913741208613
1043,mean,I_BE,0.4682759325951338
1043,mean,I_PB_per_pair,0.04150811144306014
1043,mean,I_PE_per_pair,0.3004856235347688
1043,mean,I_BE_per_pair,0.02926724578719586
1043,mean,I_PE_minus_PB,0.8067190665751696
1043,mean,I_PB_minus_BE,0.5279187420383096
1043,mean,I_PE_minus_BE,1.3346378086134791
1043,mean,I_PBE_third_order,0.2727866964414716
1043,zero,D_P,0.04766635410487652
1043,zero,D_B,0.2534839687868953
1043,zero,D_E,-2.2775256726890802
1043,zero,D_PB,1.5007968358695507
1043,zero,D_PE,-0.5670394003391266
1043,zero,D_BE,-1.5288710091263056
1043,zero,D_PBE,1.93515663780272
1043,zero,I_PB,1.199646512977779
1043,zero,I_PE,1.6628199182450771
1043,zero,I_BE,0.4951706947758794
1043,zero,I_PB_per_pair,0.04998527137407412
1043,zero,I_PE_per_pair,0.27713665304084617
1043,zero,I_BE_per_pair,0.03094816842349246
1043,zero,I_PE_minus_PB,0.4631734052672982
1043,zero,I_PB_minus_BE,0.7044758182018995
1043,zero,I_PE_minus_BE,1.1676492234691978
1043,zero,I_PBE_third_order,0.5538948616012931
1044,mean,D_P,0.38894015457481146
1044,mean,D_B,0.4006054913625121
1044,mean,D_E,-2.315325946547091
1044,mean,D_PB,1.872776242904365
1044,mean,D_PE,-0.0452468516305089
1044,mean,D_BE,-1.3641934096813202
1044,mean,D_PBE,2.3065026802942157
1044,mean,I_PB,1.0832305969670415
1044,mean,I_PE,1.8811389403417706
1044,mean,I_BE,0.5505270455032587
1044,mean,I_PB_per_pair,0.04513460820696007
1044,mean,I_PE_per_pair,0.31352315672362846
1044,mean,I_BE_per_pair,0.03440794034395367
1044,mean,I_PE_minus_PB,0.7979083433747292
1044,mean,I_PB_minus_BE,0.5327035514637828
1044,mean,I_PE_minus_BE,1.330611894838512
1044,mean,I_PBE_third_order,0.31738639809191227
1044,zero,D_P,-0.011672093532979488
1044,zero,D_B,0.28630724269896746
1044,zero,D_E,-2.414899894967675
1044,zero,D_PB,1.514282294549048
1044,zero,D_PE,-0.6547766476869583
1044,zero,D_BE,-1.5324936769902706
1044,zero,D_PBE,2.0692834006622434
1044,zero,I_PB,1.23964714538306
1044,zero,I_PE,1.7717953408136964
1044,zero,I_BE,0.5960989752784371
1044,zero,I_PB_per_pair,0.051651964390960835
1044,zero,I_PE_per_pair,0.2952992234689494
1044,zero,I_BE_per_pair,0.03725618595490232
1044,zero,I_PE_minus_PB,0.5321481954306364
1044,zero,I_PB_minus_BE,0.6435481701046228
1044,zero,I_PE_minus_BE,1.1756963655352592
1044,zero,I_PBE_third_order,0.6020066849887371
1045,mean,D_P,0.5322400256991386
1045,mean,D_B,0.2589861089363694
1045,mean,D_E,-2.3472134908661246
1045,mean,D_PB,1.8384376149624586
1045,mean,D_PE,0.0846389289945364
1045,mean,D_BE,-1.6593883577734232
1045,mean,D_PBE,2.1396416453644633
1045,mean,I_PB,1.0472114803269506
1045,mean,I_PE,1.8996123941615224
1045,mean,I_BE,0.428839024156332
1045,mean,I_PB_per_pair,0.043633811680289604
1045,mean,I_PE_per_pair,0.31660206569358706
1045,mean,I_BE_per_pair,0.02680243900977075
1045,mean,I_PE_minus_PB,0.8524009138345718
1045,mean,I_PB_minus_BE,0.6183724561706185
1045,mean,I_PE_minus_BE,1.4707733700051904
1045,mean,I_PBE_third_order,0.31996610295027494
1045,zero,D_P,0.07430660724639893
1045,zero,D_B,0.16992960404604673
1045,zero,D_E,-2.4481184538453817
1045,zero,D_PB,1.5773079497739673
1045,zero,D_PE,-0.636104273609817
1045,zero,D_BE,-1.8300943337380886
1045,zero,D_PBE,1.9578882018104196
1045,zero,I_PB,1.3330717384815216
1045,zero,I_PE,1.7377075729891658
1045,zero,I_BE,0.4480945160612464
1045,zero,I_PB_per_pair,0.0555446557700634
1045,zero,I_PE_per_pair,0.2896179288315276
1045,zero,I_BE_per_pair,0.0280059072538279
1045,zero,I_PE_minus_PB,0.4046358345076442
1045,zero,I_PB_minus_BE,0.8849772224202752
1045,zero,I_PE_minus_BE,1.2896130569279194
1045,zero,I_PBE_third_order,0.6428966168314219
1046,mean,D_P,0.1304140416905284
1046,mean,D_B,0.3520524278283119
1046,mean,D_E,-1.9800001624971628
1046,mean,D_PB,1.4548103818669915
1046,mean,D_PE,-0.15084472112357616
1046,mean,D_BE,-1.1167078875005245
1046,mean,D_PBE,1.953243806026876
1046,mean,I_PB,0.9723439123481512
1046,mean,I_PE,1.6987413996830583
1046,mean,I_BE,0.5112398471683264
1046,mean,I_PB_per_pair,0.04051432968117297
1046,mean,I_PE_per_pair,0.2831235666138431
1046,mean,I_BE_per_pair,0.0319524904480204
1046,mean,I_PE_minus_PB,0.726397487334907
1046,mean,I_PB_minus_BE,0.46110406517982483
1046,mean,I_PE_minus_BE,1.1875015525147319
1046,mean,I_PBE_third_order,0.26845233980566263
1046,zero,D_P,-0.2331626070663333
1046,zero,D_B,0.35303425788879395
1046,zero,D_E,-2.0473391991108656
1046,zero,D_PB,1.2085547018796206
1046,zero,D_PE,-0.7235216861590743
1046,zero,D_BE,-1.174326297827065
1046,zero,D_PBE,1.7763892598450184
1046,zero,I_PB,1.08868305105716
1046,zero,I_PE,1.5569801200181246
1046,zero,I_BE,0.5199786433950067
1046,zero,I_PB_per_pair,0.045361793794048325
1046,zero,I_PE_per_pair,0.25949668666968745
1046,zero,I_BE_per_pair,0.032498665212187916
1046,zero,I_PE_minus_PB,0.4682970689609647
1046,zero,I_PB_minus_BE,0.5687044076621532
1046,zero,I_PE_minus_BE,1.037001476623118
1046,zero,I_PBE_third_order,0.5382149936631322
1047,mean,D_P,0.1559601854532957
1047,mean,D_B,0.34721053298562765
1047,mean,D_E,-2.253749679774046
1047,mean,D_PB,1.5774421552196145
1047,mean,D_PE,-0.18346517253667116
1047,mean,D_BE,-1.431437206454575
1047,mean,D_PBE,2.036786044947803
1047,mean,I_PB,1.0742714367806911
1047,mean,I_PE,1.914324321784079
1047,mean,I_BE,0.47510194033384323
1047,mean,I_PB_per_pair,0.04476130986586213
1047,mean,I_PE_per_pair,0.31905405363067985
1047,mean,I_BE_per_pair,0.029693871270865202
1047,mean,I_PE_minus_PB,0.8400528850033879
1047,mean,I_PB_minus_BE,0.5991694964468479
1047,mean,I_PE_minus_BE,1.4392223814502358
1047,mean,I_PBE_third_order,0.32366730738431215
1047,zero,D_P,-0.27757082413882017
1047,zero,D_B,0.2914751125499606
1047,zero,D_E,-2.32863933686167
1047,zero,D_PB,1.295274144038558
1047,zero,D_PE,-0.8607206046581268
1047,zero,D_BE,-1.5461324825882912
1047,zero,D_PBE,1.8358637895435095
1047,zero,I_PB,1.2813698556274176
1047,zero,I_PE,1.7454895563423634
1047,zero,I_BE,0.49103174172341824
1047,zero,I_PB_per_pair,0.053390410651142396
1047,zero,I_PE_per_pair,0.29091492605706054
1047,zero,I_BE_per_pair,0.03068948385771364
1047,zero,I_PE_minus_PB,0.4641197007149458
1047,zero,I_PB_minus_BE,0.7903381139039993
1047,zero,I_PE_minus_BE,1.2544578146189451
1047,zero,I_PBE_third_order,0.6327076843008399
1048,mean,D_P,0.3267283905297518
1048,mean,D_B,0.4184367610141635
1048,mean,D_E,-2.2261652536690235
1048,mean,D_PB,1.8418436348438263
1048,mean,D_PE,-0.07842682860791683
1048,mean,D_BE,-1.3019165340811014
1048,mean,D_PBE,2.265338777564466
1048,mean,I_PB,1.096678483299911
1048,mean,I_PE,1.821010034531355
1048,mean,I_BE,0.5058119585737586
1048,mean,I_PB_per_pair,0.04569493680416296
1048,mean,I_PE_per_pair,0.3035016724218925
1048,mean,I_BE_per_pair,0.03161324741085991
1048,mean,I_PE_minus_PB,0.7243315512314439
1048,mean,I_PB_minus_BE,0.5908665247261524
1048,mean,I_PE_minus_BE,1.3151980759575963
1048,mean,I_PBE_third_order,0.3228384032845497
1048,zero,D_P,-0.09331477805972099
1048,zero,D_B,0.3351443652063608
1048,zero,D_E,-2.316292413510382
1048,zero,D_PB,1.512050117366016
1048,zero,D_PE,-0.7242921134456992
1048,zero,D_BE,-1.4471458345651627
1048,zero,D_PBE,2.023923933506012
1048,zero,I_PB,1.270220530219376
1048,zero,I_PE,1.685315078124404
1048,zero,I_BE,0.5340022137388587
1048,zero,I_PB_per_pair,0.05292585542580734
1048,zero,I_PE_per_pair,0.2808858463540673
1048,zero,I_BE_per_pair,0.03337513835867867
1048,zero,I_PE_minus_PB,0.41509454790502787
1048,zero,I_PB_minus_BE,0.7362183164805174
1048,zero,I_PE_minus_BE,1.1513128643855453
1048,zero,I_PBE_third_order,0.6088489377871156
1049,mean,D_P,0.34087291453033686
1049,mean,D_B,0.38465933594852686
1049,mean,D_E,-2.25979479867965
1049,mean,D_PB,1.7695829225704074
1049,mean,D_PE,-0.15847178548574448
1049,mean,D_BE,-1.3834618544206023
1049,mean,D_PBE,2.071842547506094
1049,mean,I_PB,1.0440506720915437
1049,mean,I_PE,1.7604500986635685
1049,mean,I_BE,0.49167360831052065
1049,mean,I_PB_per_pair,0.04350211133714765
1049,mean,I_PE_per_pair,0.2934083497772614
1049,mean,I_BE_per_pair,0.03072960051940754
1049,mean,I_PE_minus_PB,0.7163994265720248
1049,mean,I_PB_minus_BE,0.552377063781023
1049,mean,I_PE_minus_BE,1.2687764903530478
1049,mean,I_PBE_third_order,0.3099307166412473
1049,zero,D_P,-0.06828028708696365
1049,zero,D_B,0.3249835753813386
1049,zero,D_E,-2.327462394721806
1049,zero,D_PB,1.498940928839147
1049,zero,D_PE,-0.7911598654463887
1049,zero,D_BE,-1.498175509274006
1049,zero,D_PBE,1.8710330398753285
1049,zero,I_PB,1.2422376405447721
1049,zero,I_PE,1.604582816362381
1049,zero,I_BE,0.5043033100664616
1049,zero,I_PB_per_pair,0.051759901689365506
1049,zero,I_PE_per_pair,0.26743046939373016
1049,zero,I_BE_per_pair,0.03151895687915385
1049,zero,I_PE_minus_PB,0.36234517581760883
1049,zero,I_PB_minus_BE,0.7379343304783106
1049,zero,I_PE_minus_BE,1.1002795062959194
1049,zero,I_PBE_third_order,0.590668379329145
1050,mean,D_P,0.2986683212220669
1050,mean,D_B,0.49129390250891447
1050,mean,D_E,-2.3199279699474573
1050,mean,D_PB,1.85882349871099
1050,mean,D_PE,-0.21202963683754206
1050,mean,D_BE,-1.3315457897260785
1050,mean,D_PBE,2.1737541230395436
1050,mean,I_PB,1.0688612749800086
1050,mean,I_PE,1.8092300118878484
1050,mean,I_BE,0.49708827771246433
1050,mean,I_PB_per_pair,0.044535886457500354
1050,mean,I_PE_per_pair,0.3015383353146414
1050,mean,I_BE_per_pair,0.03106801735702902
1050,mean,I_PE_minus_PB,0.7403687369078398
1050,mean,I_PB_minus_BE,0.5717729972675443
1050,mean,I_PE_minus_BE,1.312141734175384
1050,mean,I_PBE_third_order,0.3285403046756983
1050,zero,D_P,-0.12677005026489496
1050,zero,D_B,0.4211467932909727
1050,zero,D_E,-2.3527297358959913
1050,zero,D_PB,1.5721536837518215
1050,zero,D_PE,-0.7979492312297225
1050,zero,D_BE,-1.4317300477996469
1050,zero,D_PBE,1.9812724562361836
1050,zero,I_PB,1.2777769407257438
1050,zero,I_PE,1.6815505549311638
1050,zero,I_BE,0.49985289480537176
1050,zero,I_PB_per_pair,0.05324070586357265
1050,zero,I_PE_per_pair,0.28025842582186056
1050,zero,I_BE_per_pair,0.031240805925335735
1050,zero,I_PE_minus_PB,0.40377361420542
1050,zero,I_PB_minus_BE,0.777924045920372
1050,zero,I_PE_minus_BE,1.181697660125792
1050,zero,I_PBE_third_order,0.5804450586438179
1051,mean,D_P,0.3858843119814992
1051,mean,D_B,0.4225907977670431
1051,mean,D_E,-2.361439456231892
1051,mean,D_PB,1.9296613214537501
1051,mean,D_PE,-0.12559672258794308
1051,mean,D_BE,-1.441278513520956
1051,mean,D_PBE,2.2735391734167933
1051,mean,I_PB,1.1211862117052078
1051,mean,I_PE,1.8499584216624498
1051,mean,I_BE,0.49757014494389296
1051,mean,I_PB_per_pair,0.04671609215438366
1051,mean,I_PE_per_pair,0.3083264036104083
1051,mean,I_BE_per_pair,0.03109813405899331
1051,mean,I_PE_minus_PB,0.728772209957242
1051,mean,I_PB_minus_BE,0.6236160667613149
1051,mean,I_PE_minus_BE,1.3523882767185569
1051,mean,I_PBE_third_order,0.35778874158859253
1051,zero,D_P,-0.07012821920216084
1051,zero,D_B,0.3422500351443887
1051,zero,D_E,-2.424238258972764
1051,zero,D_PB,1.6268338803201914
1051,zero,D_PE,-0.8116483651101589
1051,zero,D_BE,-1.5721743507310748
1051,zero,D_PBE,2.0517086507752538
1051,zero,I_PB,1.3547120643779635
1051,zero,I_PE,1.682718113064766
1051,zero,I_BE,0.5098138730973005
1051,zero,I_PB_per_pair,0.056446336015748486
1051,zero,I_PE_per_pair,0.28045301884412766
1051,zero,I_BE_per_pair,0.03186336706858128
1051,zero,I_PE_minus_PB,0.3280060486868024
1051,zero,I_PB_minus_BE,0.844898191280663
1051,zero,I_PE_minus_BE,1.1729042399674654
1051,zero,I_PBE_third_order,0.65658104326576
1052,mean,D_P,0.1598913110792637
1052,mean,D_B,0.35979579854756594
1052,mean,D_E,-2.0185585618019104
1052,mean,D_PB,1.5186446635052562
1052,mean,D_PE,-0.10981384199112654
1052,mean,D_BE,-1.1242407988756895
1052,mean,D_PBE,2.057841538451612
1052,mean,I_PB,0.9989575538784266
1052,mean,I_PE,1.7488534087315202
1052,mean,I_BE,0.534521964378655
1052,mean,I_PB_per_pair,0.04162323141160111
1052,mean,I_PE_per_pair,0.29147556812192
1052,mean,I_BE_per_pair,0.033407622773665935
1052,mean,I_PE_minus_PB,0.7498958548530936
1052,mean,I_PB_minus_BE,0.4644355894997716
1052,mean,I_PE_minus_BE,1.2143314443528652
1052,mean,I_PBE_third_order,0.2743800636380911
1052,zero,D_P,-0.20154051762074232
1052,zero,D_B,0.3256851900368929
1052,zero,D_E,-2.1109551256522536
1052,zero,D_PB,1.2166580576449633
1052,zero,D_PE,-0.684709757566452
1052,zero,D_BE,-1.2124362764880061
1052,zero,D_PBE,1.8512611715123057
1052,zero,I_PB,1.0925133852288127
1052,zero,I_PE,1.627785885706544
1052,zero,I_BE,0.5728336591273546
1052,zero,I_PB_per_pair,0.04552139105120053
1052,zero,I_PE_per_pair,0.2712976476177573
1052,zero,I_BE_per_pair,0.035802103695459664
1052,zero,I_PE_minus_PB,0.5352725004777312
1052,zero,I_PB_minus_BE,0.5196797261014581
1052,zero,I_PE_minus_BE,1.0549522265791893
1052,zero,I_PBE_third_order,0.5449386946856976
1053,mean,D_P,0.19515164475888014
1053,mean,D_B,0.45126334484666586
1053,mean,D_E,-2.199313028715551
1053,mean,D_PB,1.772694199346006
1053,mean,D_PE,-0.17121041286736727
1053,mean,D_BE,-1.2100083995610476
1053,mean,D_PBE,2.2682084003463387
1053,mean,I_PB,1.12627920974046
1053,mean,I_PE,1.8329509710893035
1053,mean,I_BE,0.5380412843078375
1053,mean,I_PB_per_pair,0.0469283004058525
1053,mean,I_PE_per_pair,0.3054918285148839
1053,mean,I_BE_per_pair,0.03362758026923984
1053,mean,I_PE_minus_PB,0.7066717613488436
1053,mean,I_PB_minus_BE,0.5882379254326224
1053,mean,I_PE_minus_BE,1.294909686781466
1053,mean,I_PBE_third_order,0.32383497431874275
1053,zero,D_P,-0.19906895700842142
1053,zero,D_B,0.3915043082088232
1053,zero,D_E,-2.2821068838238716
1053,zero,D_PB,1.4631512891501188
1053,zero,D_PE,-0.7769897356629372
1053,zero,D_BE,-1.3262520460411906
1053,zero,D_PBE,2.0521466033533216
1053,zero,I_PB,1.270715937949717
1053,zero,I_PE,1.7041861051693559
1053,zero,I_BE,0.5643505295738578
1053,zero,I_PB_per_pair,0.05294649741457154
1053,zero,I_PE_per_pair,0.284031017528226
1053,zero,I_BE_per_pair,0.03527190809836611
1053,zero,I_PE_minus_PB,0.4334701672196388
1053,zero,I_PB_minus_BE,0.7063654083758593
1053,zero,I_PE_minus_BE,1.139835575595498
1053,zero,I_PBE_third_order,0.6025655632838607
1054,mean,D_P,0.2148230578750372
1054,mean,D_B,0.5413176938891411
1054,mean,D_E,-2.4639549115672708
1054,mean,D_PB,1.990254234522581
1054,mean,D_PE,-0.36690706573426723
1054,mean,D_BE,-1.3985329736024141
1054,mean,D_PBE,2.341159594245255
1054,mean,I_PB,1.2341134827584028
1054,mean,I_PE,1.8822247879579663
1054,mean,I_BE,0.5241042440757155
1054,mean,I_PB_per_pair,0.051421395114933446
1054,mean,I_PE_per_pair,0.3137041313263277
1054,mean,I_BE_per_pair,0.03275651525473222
1054,mean,I_PE_minus_PB,0.6481113051995635
1054,mean,I_PB_minus_BE,0.7100092386826873
1054,mean,I_PE_minus_BE,1.3581205438822508
1054,mean,I_PBE_third_order,0.4085312392562628
1054,zero,D_P,-0.2844103118404746
1054,zero,D_B,0.474965563043952
1054,zero,D_E,-2.4767768597230315
1054,zero,D_PB,1.6476090112701058
1054,zero,D_PE,-1.0687899673357606
1054,zero,D_BE,-1.4879891648888588
1054,zero,D_PBE,2.0827449560165405
1054,zero,I_PB,1.4570537600666285
1054,zero,I_PE,1.6923972042277455
1054,zero,I_BE,0.5138221317902207
1054,zero,I_PB_per_pair,0.06071057333610952
1054,zero,I_PE_per_pair,0.28206620070462424
1054,zero,I_BE_per_pair,0.032113883236888796
1054,zero,I_PE_minus_PB,0.23534344416111708
1054,zero,I_PB_minus_BE,0.9432316282764077
1054,zero,I_PE_minus_BE,1.1785750724375248
1054,zero,I_PBE_third_order,0.7056934684514999
1055,mean,D_P,0.44817419443279505
1055,mean,D_B,0.362461531534791
1055,mean,D_E,-2.2503034621477127
1055,mean,D_PB,1.8715854557231069
1055,mean,D_PE,0.02611580677330494
1055,mean,D_BE,-1.407125941477716
1055,mean,D_PBE,2.217094481922686
1055,mean,I_PB,1.0609497297555208
1055,mean,I_PE,1.8282450744882226
1055,mean,I_BE,0.48071598913520575
1055,mean,I_PB_per_pair,0.04420623873981337
1055,mean,I_PE_per_pair,0.3047075124147038
1055,mean,I_BE_per_pair,0.03004474932095036
1055,mean,I_PE_minus_PB,0.7672953447327018
1055,mean,I_PB_minus_BE,0.5802337406203151
1055,mean,I_PE_minus_BE,1.3475290853530169
1055,mean,I_PBE_third_order,0.2868514247238636
1055,zero,D_P,0.029908815398812294
1055,zero,D_B,0.29233930725604296
1055,zero,D_E,-2.333182374946773
1055,zero,D_PB,1.5863392828032374
1055,zero,D_PE,-0.6097889058291912
1055,zero,D_BE,-1.5310500441119075
1055,zero,D_PBE,2.0184875205159187
1055,zero,I_PB,1.2640911601483822
1055,zero,I_PE,1.6934846537187696
1055,zero,I_BE,0.5097930235788226
1055,zero,I_PB_per_pair,0.05267046500618259
1055,zero,I_PE_per_pair,0.2822474422864616
1055,zero,I_BE_per_pair,0.03186206397367641
1055,zero,I_PE_minus_PB,0.42939349357038736
1055,zero,I_PB_minus_BE,0.7542981365695596
1055,zero,I_PE_minus_BE,1.183691630139947
1055,zero,I_PBE_third_order,0.5620529353618622
1056,mean,D_P,0.21397051308304071
1056,mean,D_B,0.40296254586428404
1056,mean,D_E,-2.251856392249465
1056,mean,D_PB,1.7659561587497592
1056,mean,D_PE,-0.16420513857156038
1056,mean,D_BE,-1.355530888773501
1056,mean,D_PBE,2.2119494304060936
1056,mean,I_PB,1.1490230998024344
1056,mean,I_PE,1.873680740594864
1056,mean,I_BE,0.49336295761168003
1056,mean,I_PB_per_pair,0.0478759624917681
1056,mean,I_PE_per_pair,0.3122801234324773
1056,mean,I_BE_per_pair,0.030835184850730002
1056,mean,I_PE_minus_PB,0.7246576407924294
1056,mean,I_PB_minus_BE,0.6556601421907544
1056,mean,I_PE_minus_BE,1.3803177829831839
1056,mean,I_PBE_third_order,0.33080596569925547
1056,zero,D_P,-0.24354365468025208
1056,zero,D_B,0.3421137370169163
1056,zero,D_E,-2.3020108714699745
1056,zero,D_PB,1.4343174109235406
1056,zero,D_PE,-0.8195430049672723
1056,zero,D_BE,-1.4619222590699792
1056,zero,D_PBE,1.9717058250680566
1056,zero,I_PB,1.3357473285868764
1056,zero,I_PE,1.7260115211829543
1056,zero,I_BE,0.49797487538307905
1056,zero,I_PB_per_pair,0.05565613869111985
1056,zero,I_PE_per_pair,0.2876685868638257
1056,zero,I_BE_per_pair,0.03112342971144244
1056,zero,I_PE_minus_PB,0.3902641925960779
1056,zero,I_PB_minus_BE,0.8377724532037973
1056,zero,I_PE_minus_BE,1.2280366457998753
1056,zero,I_PBE_third_order,0.6154128890484571
1057,mean,D_P,0.23230573628097773
1057,mean,D_B,0.32154378201812506
1057,mean,D_E,-2.060822349973023
1057,mean,D_PB,1.5597444651648402
1057,mean,D_PE,-0.023487537167966366
1057,mean,D_BE,-1.2792833000421524
1057,mean,D_PBE,2.040702891536057
1057,mean,I_PB,1.0058949468657374
1057,mean,I_PE,1.8050290765240788
1057,mean,I_BE,0.4599952679127455
1057,mean,I_PB_per_pair,0.04191228945273906
1057,mean,I_PE_per_pair,0.3008381794206798
1057,mean,I_BE_per_pair,0.028749704244546592
1057,mean,I_PE_minus_PB,0.7991341296583414
1057,mean,I_PB_minus_BE,0.545899678952992
1057,mean,I_PE_minus_BE,1.3450338086113334
1057,mean,I_PBE_third_order,0.2767564319074154
1057,zero,D_P,-0.15993811003863811
1057,zero,D_B,0.3256218219175935
1057,zero,D_E,-2.158044734969735
1057,zero,D_PB,1.3377346154302359
1057,zero,D_PE,-0.6541443895548582
1057,zero,D_BE,-1.3563826764002442
1057,zero,D_PBE,1.8802670650184155
1057,zero,I_PB,1.1720509035512805
