epsilon,m_gain,holdout_r2_mean,holdout_r2_std,gain_mean,gain_std,repeats,omp_holdout_r2,ridge_holdout_r2,atp_calibrated_holdout_r2,omp_minus_budgeted_atp_r2,ridge_minus_budgeted_atp_r2
1.2,2,0.9237934105244793,0.24281833518302623,1.2711287050357005,0.32163226140518125,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,0.060077424140739466,0.060492297606735024
1.2,4,0.9809760938400774,0.030722883034647964,1.2241440666408634,0.13819066480948045,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,0.0028947408251412954,0.003309614291136853
1.2,8,0.9891832128274879,0.006007627985532692,1.184530073327644,0.06912713942673339,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,-0.005312378162269149,-0.004897504696273591
1.2,16,0.9911354971466834,0.0025071988782155905,1.1841656518072896,0.04246239373351277,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,-0.007264662481464623,-0.0068497890154690655
1.2,32,0.9917285195099393,0.0017845169130077992,1.1836947862082658,0.029435035707739685,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,-0.007857684844720603,-0.007442811378725045
1.2,64,0.9917528163459443,0.0008648578959837988,1.1767789435364926,0.012234644148756461,50,0.9838708346652187,0.9842857081312143,0.9930212098175749,-0.007881981680725514,-0.007467108214729956
1.2,96,0.9917799825186541,,1.1757573563181263,,1,0.9838708346652187,0.9842857081312143,0.9930212098175749,-0.007909147853435328,-0.00749427438743977
2.0,0,0.9772900654483921,,1.0,,1,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.009464126252793248,-0.010806970959730489
2.0,1,0.3672966895737036,2.915230423921684,1.1165827744691503,0.8966507683111774,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,0.6005292496218952,0.599186404914958
2.0,2,0.9536869962475045,0.10328126361615375,1.1335393249652999,0.22209667056654323,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,0.014138942948094368,0.012796098241157128
2.0,4,0.9827463505721166,0.010834279806294006,1.1291705218510912,0.10893178069738854,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.014920411376517673,-0.016263256083454913
2.0,8,0.9835970394313349,0.009404203147923172,1.0664639320927298,0.07650142212438499,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.015771100235736024,-0.017113944942673265
2.0,16,0.9833782330576183,0.007294576568540748,1.0426738819662469,0.04656725797882349,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.015552293862019395,-0.016895138568956636
2.0,32,0.985944846903253,0.003945763642509409,1.055789211011815,0.034537443003507876,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.01811890770765412,-0.01946175241459136
2.0,64,0.9861150724379817,0.0024174667263614515,1.0519414652827566,0.018075500122558312,50,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.018289133242382793,-0.019631977949320034
2.0,96,0.9863562753304651,,1.0518476646037036,,1,0.9678259391955989,0.9664830944886617,0.9888081144352651,-0.01853033613486621,-0.01987318084180345
5.0,0,0.9629901894533501,,1.0,,1,0.9658580978939815,0.9488901851475743,0.970375153404917,0.0028679084406313393,-0.014100004305775848
5.0,1,-0.4009846112074589,5.470983419565661,0.6275967950360372,1.008082352068411,50,0.9658580978939815,0.9488901851475743,0.970375153404917,1.3668427091014403,1.3498747963550333
5.0,2,0.8649565346442972,0.3585056318142727,0.9398301539910544,0.29496066955183714,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.10090156324968425,0.08393365050327706
5.0,4,0.9482980160331047,0.05238785426300714,0.8470733987159663,0.14823930261350873,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.017560081860876764,0.0005921691144695762
5.0,8,0.9628418572983493,0.017056401168453673,0.8160560253258857,0.08251005880000611,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.0030162405956322136,-0.013951672150774974
5.0,16,0.9641792433259101,0.013370175540481814,0.8047952731003238,0.06261914856453112,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.0016788545680713751,-0.015289058178335813
5.0,32,0.9625705588701194,0.009581971297995604,0.7856917486218539,0.03854858583491803,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.0032875390238620295,-0.013680373722545158
5.0,64,0.9653319591864694,0.004743169456646824,0.7907359078867409,0.018998851674011063,50,0.9658580978939815,0.9488901851475743,0.970375153404917,0.0005261387075120583,-0.01644177403889513
5.0,96,0.9654798410650695,,0.7895387480213716,,1,0.9658580978939815,0.9488901851475743,0.970375153404917,0.00037825682891201584,-0.016589655917495172
8.0,0,0.8600603916437285,,1.0,,1,0.9713596696378499,0.952328764515216,0.9650761524846785,0.11129927799412143,0.09226837287148748
8.0,1,-2.1913419802338403,12.818001402357888,0.7260825231262885,1.3402796803532908,50,0.9713596696378499,0.952328764515216,0.9650761524846785,3.16270164987169,3.1436707447490564
8.0,2,0.8077014584400405,0.4625248343391757,0.8220662882680781,0.29449219163931056,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.16365821119780943,0.1446273060751755
8.0,4,0.9251298193801064,0.10002780318845092,0.7742813363132091,0.15564140125598858,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.04622985025774351,0.027198945135109565
8.0,8,0.954567716871722,0.020745151614371217,0.7275120525545483,0.08464407115514634,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.016791952766127882,-0.002238952356506063
8.0,16,0.9534406146319473,0.012994798469833473,0.6814190950463365,0.05591104516674789,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.01791905500590263,-0.0011118501167313166
8.0,32,0.9602412744138625,0.006904402592740225,0.6949141992705276,0.03281916484087261,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.011118395223987387,-0.007912509898646558
8.0,64,0.9604992103925017,0.003916999284408622,0.6901405538628919,0.0181505519230984,50,0.9713596696378499,0.952328764515216,0.9650761524846785,0.010860459245348175,-0.00817044587728577
8.0,96,0.9604674307082118,,0.6875358341340435,,1,0.9713596696378499,0.952328764515216,0.9650761524846785,0.010892238929638087,-0.008138666192995858
